g6,edges,alpha,theta,gap,ratio,status
J???????F~_,10,10,9.9999999986,-0.0000000014,0.9999999999,Solved
J??????_F~?,10,9,9.0000000065,0.0000000065,1.0000000007,Solved
J??????oD~?,10,9,9.0000000006,0.0000000006,1.0000000001,Solved
J??????oF~?,11,9,9.0000000013,0.0000000013,1.0000000001,Solved
J??????o@~_,10,9,8.9999999999,-0.0000000001,1.0000000000,Solved
J??????wC~?,10,9,9.0000000014,0.0000000014,1.0000000002,Solved
J??????wE~?,11,9,9.0000000031,0.0000000031,1.0000000003,Solved
J??????wF~?,12,9,9.0000000003,0.0000000003,1.0000000000,Solved
J??????w?~_,10,9,8.9999999986,-0.0000000014,0.9999999998,Solved
J??????{C^?,10,9,9.0000000004,0.0000000004,1.0000000000,Solved
J??????{E^?,11,9,8.9999999998,-0.0000000002,1.0000000000,Solved
J??????{F^?,12,9,8.9999999992,-0.0000000008,0.9999999999,Solved
J??????{F~?,13,9,8.9999999991,-0.0000000009,0.9999999999,Solved
J??????{?^_,10,9,9.0000000003,0.0000000003,1.0000000000,Solved
J??????}CN?,10,9,9.0000000000,0.0000000000,1.0000000000,Solved
J??????}EN?,11,9,9.0000000011,0.0000000011,1.0000000001,Solved
J??????}FN?,12,9,9.0000000007,0.0000000007,1.0000000001,Solved
J??????}Fn?,13,9,9.0000000005,0.0000000005,1.0000000001,Solved
J??????}F~?,14,9,9.0000000011,0.0000000011,1.0000000001,Solved
J??????~FF?,12,9,9.0000000069,0.0000000069,1.0000000008,Solved
J??????~Ff?,13,9,9.0000000056,0.0000000056,1.0000000006,Solved
J??????~Fv?,14,9,9.0000000010,0.0000000010,1.0000000001,Solved
J??????~F~?,15,9,9.0000000031,0.0000000031,1.0000000003,Solved
J??????~fr?,14,9,9.0000000008,0.0000000008,1.0000000001,Solved
J??????~fz?,15,9,9.0000000054,0.0000000054,1.0000000006,Solved
J??????~f~?,16,9,9.0000000007,0.0000000007,1.0000000001,Solved
J??????~v|?,16,9,9.0000000003,0.0000000003,1.0000000000,Solved
J??????~v~?,17,9,9.0000000002,0.0000000002,1.0000000000,Solved
J??????~~~?,18,9,8.9999999983,-0.0000000017,0.9999999998,Solved
J????A?OF}?,10,8,8.0000000012,0.0000000012,1.0000000001,Solved
J????A?oD}?,10,8,8.0000000056,0.0000000056,1.0000000007,Solved
J????A?oB}?,10,8,8.0000000044,0.0000000044,1.0000000005,Solved
J????A?oF}?,11,8,8.0000000079,0.0000000079,1.0000000010,Solved
J????A?oB~?,11,8,8.0000000040,0.0000000040,1.0000000005,Solved
J????A?WE}?,10,8,8.0000000018,0.0000000018,1.0000000002,Solved
J????A?WF}?,11,8,8.0000000032,0.0000000032,1.0000000004,Solved
J????A?WC}_,10,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????A?wC}?,10,8,8.0000000033,0.0000000033,1.0000000004,Solved
J????A?wA}?,10,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????A?wE}?,11,8,8.0000000023,0.0000000023,1.0000000003,Solved
J????A?wB}?,11,8,8.0000000010,0.0000000010,1.0000000001,Solved
J????A?wF}?,12,8,8.0000000027,0.0000000027,1.0000000003,Solved
J????A?w?~?,10,8,8.0000000045,0.0000000045,1.0000000006,Solved
J????A?wA~?,11,8,8.0000000043,0.0000000043,1.0000000005,Solved
J????A?wB~?,12,8,8.0000000004,0.0000000004,1.0000000001,Solved
J????A?w?}_,10,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????A?w?~_,11,8,8.0000000016,0.0000000016,1.0000000002,Solved
J????A?[E]?,10,8,8.0000000014,0.0000000014,1.0000000002,Solved
J????A?[F]?,11,8,8.0000000086,0.0000000086,1.0000000011,Solved
J????A?[F}?,12,8,8.0000000070,0.0000000070,1.0000000009,Solved
J????A?[C]_,10,8,8.0000000014,0.0000000014,1.0000000002,Solved
J????A?{C]?,10,8,8.0000000016,0.0000000016,1.0000000002,Solved
J????A?{A]?,10,8,8.0000000055,0.0000000055,1.0000000007,Solved
J????A?{E]?,11,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????A?{B]?,11,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????A?{F]?,12,8,8.0000000034,0.0000000034,1.0000000004,Solved
J????A?{B}?,12,8,8.0000000022,0.0000000022,1.0000000003,Solved
J????A?{F}?,13,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????A?{?^?,10,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????A?{A^?,11,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????A?{B^?,12,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????A?{B~?,13,8,8.0000000004,0.0000000004,1.0000000001,Solved
J????A?{?^_,11,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????A?]EM?,10,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????A?]FM?,11,8,8.0000000009,0.0000000009,1.0000000001,Solved
J????A?]Fm?,12,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????A?]F}?,13,8,8.0000000024,0.0000000024,1.0000000003,Solved
J????A?]CM_,10,8,8.0000000030,0.0000000030,1.0000000004,Solved
J????A?}EM?,11,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????A?}FM?,12,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????A?}Bm?,12,8,8.0000000009,0.0000000009,1.0000000001,Solved
J????A?}Fm?,13,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????A?}B}?,13,8,8.0000000008,0.0000000008,1.0000000001,Solved
J????A?}F}?,14,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????A?}AN?,11,8,8.0000000060,0.0000000060,1.0000000007,Solved
J????A?}BN?,12,8,8.0000000011,0.0000000011,1.0000000001,Solved
J????A?}Bn?,13,8,8.0000000009,0.0000000009,1.0000000001,Solved
J????A?}B~?,14,8,8.0000000025,0.0000000025,1.0000000003,Solved
J????A?^FE?,11,8,8.0000000096,0.0000000096,1.0000000012,Solved
J????A?^Fe?,12,8,8.0000000062,0.0000000062,1.0000000008,Solved
J????A?^Fu?,13,8,8.0000000028,0.0000000028,1.0000000004,Solved
J????A?^F}?,14,8,8.0000000013,0.0000000013,1.0000000002,Solved
J????A?~Fe?,13,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????A?~Fu?,14,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????A?~B}?,14,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????A?~F}?,15,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????A?~Bf?,13,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????A?~Bv?,14,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????A?~B~?,15,8,8.0000000068,0.0000000068,1.0000000009,Solved
J????A?^fq?,13,8,8.0000000006,0.0000000006,1.0000000001,Solved
J????A?^fy?,14,8,8.0000000032,0.0000000032,1.0000000004,Solved
J????A?^f}?,15,8,8.0000000013,0.0000000013,1.0000000002,Solved
J????A?~fy?,15,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????A?~f}?,16,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????A?~bz?,15,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????A?~b~?,16,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????A?^v{?,15,8,8.0000000008,0.0000000008,1.0000000001,Solved
J????A?^v}?,16,8,8.0000000016,0.0000000016,1.0000000002,Solved
J????A?~v}?,17,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????A?~r~?,17,8,8.0000000013,0.0000000013,1.0000000002,Solved
J????B?oD}?,11,8,8.0000000009,0.0000000009,1.0000000001,Solved
J????B?oF}?,12,8,8.0000000020,0.0000000020,1.0000000002,Solved
J????B?gC}?,10,8,8.0000000016,0.0000000016,1.0000000002,Solved
J????B?gA}?,10,8,8.0000000018,0.0000000018,1.0000000002,Solved
J????B?gE}?,11,8,8.0000000068,0.0000000068,1.0000000009,Solved
J????B?gB}?,11,8,8.0000000009,0.0000000009,1.0000000001,Solved
J????B?gF}?,12,8,8.0000000034,0.0000000034,1.0000000004,Solved
J????B?g?~?,10,8,8.0000000008,0.0000000008,1.0000000001,Solved
J????B?g@~?,11,8,8.0000000025,0.0000000025,1.0000000003,Solved
J????B?g?~_,11,8,8.0000000023,0.0000000023,1.0000000003,Solved
J????B?wC}?,11,8,8.0000000014,0.0000000014,1.0000000002,Solved
J????B?wE}?,12,8,7.9999999972,-0.0000000028,0.9999999996,Solved
J????B?w@}?,11,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?wD}?,12,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?wF}?,13,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?w?~?,11,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?w@~?,12,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?w?}_,11,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?w?~_,12,8,8.0000000049,0.0000000049,1.0000000006,Solved
J????B?KD]?,10,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?KF]?,11,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?KF}?,12,8,8.0000000008,0.0000000008,1.0000000001,Solved
J????B?K@^?,10,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?K@~?,11,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?K?^_,10,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?kC]?,10,8,7.9999999992,-0.0000000008,0.9999999999,Solved
J????B?kA]?,10,8,7.9999999967,-0.0000000033,0.9999999996,Solved
J????B?kE]?,11,8,8.0000000006,0.0000000006,1.0000000001,Solved
J????B?k@]?,10,8,8.0000000013,0.0000000013,1.0000000002,Solved
J????B?kD]?,11,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????B?kB]?,11,8,7.9999999993,-0.0000000007,0.9999999999,Solved
J????B?kF]?,12,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B?k@}?,11,8,7.9999999989,-0.0000000011,0.9999999999,Solved
J????B?kD}?,12,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?kB}?,12,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?kF}?,13,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?k?^?,10,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?k@^?,11,8,7.9999999986,-0.0000000014,0.9999999998,Solved
J????B?k@~?,12,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B?k?]_,10,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?kA]_,11,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?k?^_,11,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?{C]?,11,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?{E]?,12,8,8.0000000006,0.0000000006,1.0000000001,Solved
J????B?{@]?,11,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????B?{D]?,12,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?{F]?,13,8,8.0000000011,0.0000000011,1.0000000001,Solved
J????B?{@}?,12,8,7.9999999990,-0.0000000010,0.9999999999,Solved
J????B?{D}?,13,8,8.0000000010,0.0000000010,1.0000000001,Solved
J????B?{F}?,14,8,7.9999999988,-0.0000000012,0.9999999999,Solved
J????B?{?^?,11,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?{@^?,12,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?{@~?,13,8,7.9999999990,-0.0000000010,0.9999999999,Solved
J????B?{?^_,12,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?MDM?,10,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?MFM?,11,8,7.9999999981,-0.0000000019,0.9999999998,Solved
J????B?MDm?,11,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????B?MFm?,12,8,7.9999999993,-0.0000000007,0.9999999999,Solved
J????B?MD}?,12,8,7.9999999976,-0.0000000024,0.9999999997,Solved
J????B?MF}?,13,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?M@N?,10,8,8.0000000006,0.0000000006,1.0000000001,Solved
J????B?M@n?,11,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????B?M@~?,12,8,8.0000000010,0.0000000010,1.0000000001,Solved
J????B?MCM_,10,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B?MEM_,11,8,8.0000000008,0.0000000008,1.0000000001,Solved
J????B?M?N_,10,8,7.9999999993,-0.0000000007,0.9999999999,Solved
J????B?mCM?,10,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B?mAM?,10,8,8.0000000012,0.0000000012,1.0000000001,Solved
J????B?mEM?,11,8,8.0000000021,0.0000000021,1.0000000003,Solved
J????B?mDM?,11,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?mBM?,11,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?mFM?,12,8,7.9999999993,-0.0000000007,0.9999999999,Solved
J????B?m@m?,11,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?mDm?,12,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?mBm?,12,8,7.9999999982,-0.0000000018,0.9999999998,Solved
J????B?mFm?,13,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?m@}?,12,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?mD}?,13,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?mB}?,13,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?mF}?,14,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B?m@N?,11,8,7.9999999985,-0.0000000015,0.9999999998,Solved
J????B?m@n?,12,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????B?m@~?,13,8,7.9999999977,-0.0000000023,0.9999999997,Solved
J????B?mAM_,11,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????B?}EM?,12,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B?}FM?,13,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?}Dm?,13,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?}Fm?,14,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?}@}?,13,8,8.0000000006,0.0000000006,1.0000000001,Solved
J????B?}D}?,14,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?}F}?,15,8,7.9999999986,-0.0000000014,0.9999999998,Solved
J????B?}@n?,13,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?}@~?,14,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?NDE?,10,8,7.9999999988,-0.0000000012,0.9999999998,Solved
J????B?NFE?,11,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?NDe?,11,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?NFe?,12,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?NDu?,12,8,7.9999999989,-0.0000000011,0.9999999999,Solved
J????B?NFu?,13,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?ND}?,13,8,7.9999999990,-0.0000000010,0.9999999999,Solved
J????B?NF}?,14,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?N@f?,11,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?N@v?,12,8,8.0000000012,0.0000000012,1.0000000001,Solved
J????B?N@~?,13,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?NEE_,11,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?nFE?,12,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?nDe?,12,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????B?nBe?,12,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?nFe?,13,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?nDu?,13,8,7.9999999973,-0.0000000027,0.9999999997,Solved
J????B?nBu?,13,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B?nFu?,14,8,8.0000000004,0.0000000004,1.0000000001,Solved
J????B?n@}?,13,8,7.9999999993,-0.0000000007,0.9999999999,Solved
J????B?nD}?,14,8,8.0000000010,0.0000000010,1.0000000001,Solved
J????B?nB}?,14,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?nF}?,15,8,7.9999999988,-0.0000000012,0.9999999998,Solved
J????B?n@v?,13,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?n@~?,14,8,7.9999999992,-0.0000000008,0.9999999999,Solved
J????B?~Fe?,14,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????B?~Fu?,15,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????B?~D}?,15,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?~F}?,16,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?~@~?,15,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????B?Nfa?,12,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?Ndq?,12,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?Nfq?,13,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????B?Ndy?,13,8,7.9999999977,-0.0000000023,0.9999999997,Solved
J????B?Nfy?,14,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B?Nd}?,14,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?Nf}?,15,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?N`z?,13,8,8.0000000018,0.0000000018,1.0000000002,Solved
J????B?N`~?,14,8,7.9999999994,-0.0000000006,0.9999999999,Solved
J????B?nfq?,14,8,8.0000000050,0.0000000050,1.0000000006,Solved
J????B?ndy?,14,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B?nby?,14,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B?nfy?,15,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?nd}?,15,8,8.0000000056,0.0000000056,1.0000000007,Solved
J????B?nb}?,15,8,8.0000000068,0.0000000068,1.0000000009,Solved
J????B?nf}?,16,8,8.0000000033,0.0000000033,1.0000000004,Solved
J????B?n`~?,15,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????B?~fy?,16,8,8.0000000034,0.0000000034,1.0000000004,Solved
J????B?~f}?,17,8,8.0000000006,0.0000000006,1.0000000001,Solved
J????B?Nvw?,14,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?Nt{?,14,8,7.9999999989,-0.0000000011,0.9999999999,Solved
J????B?Nv{?,15,8,8.0000000021,0.0000000021,1.0000000003,Solved
J????B?Nt}?,15,8,7.9999999990,-0.0000000010,0.9999999999,Solved
J????B?Nv}?,16,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?Np~?,15,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?nv{?,16,8,8.0000000012,0.0000000012,1.0000000002,Solved
J????B?nt}?,16,8,8.0000000019,0.0000000019,1.0000000002,Solved
J????B?nr}?,16,8,8.0000000020,0.0000000020,1.0000000002,Solved
J????B?nv}?,17,8,8.0000000004,0.0000000004,1.0000000001,Solved
J????B?~v}?,18,8,8.0000000013,0.0000000013,1.0000000002,Solved
J????B?KK]?,10,8,7.9999999976,-0.0000000024,0.9999999997,Solved
J????B?KM]?,11,8,8.0000000004,0.0000000004,1.0000000001,Solved
J????B?KL]?,11,8,8.0000000004,0.0000000004,1.0000000001,Solved
J????B?KN]?,12,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B?KN}?,13,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????B?KG^?,10,8,8.0000000020,0.0000000020,1.0000000002,Solved
J????B?KH^?,11,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?KH~?,12,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????B?MKM?,10,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?MMM?,11,8,7.9999999995,-0.0000000005,0.9999999999,Solved
J????B?MHM?,10,8,7.9999999996,-0.0000000004,0.9999999999,Solved
J????B?MLM?,11,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????B?MNM?,12,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B?MHm?,11,8,8.0000000006,0.0000000006,1.0000000001,Solved
J????B?MLm?,12,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B?MNm?,13,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?MH}?,12,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?ML}?,13,8,7.9999999996,-0.0000000004,1.0000000000,Solved
J????B?MN}?,14,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????B?MHN?,11,8,8.0000000047,0.0000000047,1.0000000006,Solved
J????B?MHn?,12,8,8.0000000010,0.0000000010,1.0000000001,Solved
J????B?MH~?,13,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?MKM_,11,8,8.0000000009,0.0000000009,1.0000000001,Solved
J????B?MMM_,12,8,8.0000000004,0.0000000004,1.0000000001,Solved
J????B?NNE?,12,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?NLe?,12,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?NNe?,13,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B?NHu?,12,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?NLu?,13,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?NNu?,14,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????B?NH}?,13,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?NL}?,14,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?NN}?,15,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?NHf?,12,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????B?NHv?,13,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?NH~?,14,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B?Nnq?,14,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?Nly?,14,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B?Nny?,15,8,8.0000000014,0.0000000014,1.0000000002,Solved
J????B?Nh}?,14,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?Nl}?,15,8,8.0000000026,0.0000000026,1.0000000003,Solved
J????B?Nn}?,16,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B?Nhz?,14,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B?Nh~?,15,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B?N~{?,16,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B?N|}?,16,8,8.0000000012,0.0000000012,1.0000000002,Solved
J????B?N~}?,17,8,8.0000000010,0.0000000010,1.0000000001,Solved
J????B?Nx~?,16,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B_wC}?,12,8,8.0000000006,0.0000000006,1.0000000001,Solved
J????B_wE}?,13,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B_wF}?,14,8,8.0000000004,0.0000000004,1.0000000001,Solved
J????B_w?~?,12,8,7.9999999985,-0.0000000015,0.9999999998,Solved
J????B_w?~_,13,8,8.0000000019,0.0000000019,1.0000000002,Solved
J????B_sC]?,11,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B_sE]?,12,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B_s@]?,11,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B_sD]?,12,8,8.0000000007,0.0000000007,1.0000000001,Solved
J????B_sF]?,13,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B_s@}?,12,8,7.9999999988,-0.0000000012,0.9999999998,Solved
J????B_sD}?,13,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B_sF}?,14,8,7.9999999974,-0.0000000026,0.9999999997,Solved
J????B_s?^?,11,8,7.9999999992,-0.0000000008,0.9999999999,Solved
J????B_s?~?,12,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????B_s?^_,12,8,7.9999999990,-0.0000000010,0.9999999999,Solved
J????B_{C]?,12,8,8.0000000029,0.0000000029,1.0000000004,Solved
J????B_{E]?,13,8,8.0000000008,0.0000000008,1.0000000001,Solved
J????B_{F]?,14,8,8.0000000042,0.0000000042,1.0000000005,Solved
J????B_{?}?,12,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B_{C}?,13,8,7.9999999992,-0.0000000008,0.9999999999,Solved
J????B_{E}?,14,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B_{F}?,15,8,8.0000000029,0.0000000029,1.0000000004,Solved
J????B_{?^?,12,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B_{?~?,13,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B_{?^_,13,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B_eCM?,10,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B_eAM?,10,8,7.9999999988,-0.0000000012,0.9999999998,Solved
J????B_eEM?,11,8,8.0000000027,0.0000000027,1.0000000003,Solved
J????B_eBM?,11,8,8.0000000010,0.0000000010,1.0000000001,Solved
J????B_eFM?,12,8,8.0000000004,0.0000000004,1.0000000000,Solved
J????B_eAm?,11,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B_eEm?,12,8,8.0000000006,0.0000000006,1.0000000001,Solved
J????B_eBm?,12,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B_eFm?,13,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B_eB}?,13,8,7.9999999999,-0.0000000001,1.0000000000,Solved
J????B_eF}?,14,8,7.9999999969,-0.0000000031,0.9999999996,Solved
J????B_e?n?,11,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B_e?~?,12,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B_e?N_,11,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B_uEM?,12,8,7.9999999998,-0.0000000002,1.0000000000,Solved
J????B_uDM?,12,8,8.0000000010,0.0000000010,1.0000000001,Solved
J????B_uFM?,13,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????B_uCm?,12,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B_uEm?,13,8,8.0000000000,-0.0000000000,1.0000000000,Solved
J????B_u@m?,12,8,8.0000000002,0.0000000002,1.0000000000,Solved
J????B_uDm?,13,8,7.9999999997,-0.0000000003,1.0000000000,Solved
J????B_uFm?,14,8,8.0000000017,0.0000000017,1.0000000002,Solved
J????B_u?}?,12,8,8.0000000004,0.0000000004,1.0000000001,Solved
J????B_uC}?,13,8,8.0000000013,0.0000000013,1.0000000002,Solved
J????B_uE}?,14,8,7.9999999995,-0.0000000005,0.9999999999,Solved
J????B_u@}?,13,8,8.0000000016,0.0000000016,1.0000000002,Solved
J????B_uD}?,14,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B_uF}?,15,8,7.9999999973,-0.0000000027,0.9999999997,Solved
J????B_u?N?,11,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B_u?n?,12,8,8.0000000003,0.0000000003,1.0000000000,Solved
J????B_u?~?,13,8,8.0000000001,0.0000000001,1.0000000000,Solved
J????B_}FM?,14,8,8.0000000005,0.0000000005,1.0000000001,Solved
J????B_}Em?,14,8,8.0000000009,0.0000000009,1.0000000001,Solved
J????B_}Fm?,15,8,8.0000000019,0.0000000019,1.0000000002,Solved
J????B_}C}?,14,8,7.9999999988,-0.0000000012,0.9999999998,Solved
J????B_}E}?,15,8,8.0000000000,0.0000000000,1.0000000000,Solved
J????B_}F}?,16,8,8.0000000034,0.0000000034,1.0000000004,Solved
