g6,edges,alpha,theta,gap,ratio,status
G?br~{,17,4,4.0000000014,0.0000000014,1.0000000004,Solved
G?bvQ{,14,4,4.0000000002,0.0000000002,1.0000000001,Solved
G?bvR[,14,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?bvRk,14,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?bvRs,14,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?bvRw,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?bvR{,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?bvS{,14,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?bvU[,14,4,4.0000000047,0.0000000047,1.0000000012,Solved
G?bvUk,14,4,4.0000000017,0.0000000017,1.0000000004,Solved
G?bvUs,14,4,4.0000000014,0.0000000014,1.0000000003,Solved
G?bvU{,15,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?bvVK,14,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?bvVS,14,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?bvVW,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?bvV[,15,4,3.9999999986,-0.0000000014,0.9999999996,Solved
G?bvVc,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?bvVg,14,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?bvVk,15,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?bvVo,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?bvVs,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?bvVw,15,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?bvV{,16,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?bv]{,16,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?bv^[,16,4,4.0000000002,0.0000000002,1.0000000001,Solved
G?bv^s,16,4,4.0000000020,0.0000000020,1.0000000005,Solved
G?bv^w,16,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?bv^{,17,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?bvb[,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?bvbk,14,4,4.0000000006,0.0000000006,1.0000000002,Solved
G?bvbo,13,4,4.0000000009,0.0000000009,1.0000000002,Solved
G?bvbw,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?bvb{,15,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?bve[,14,4,4.0000000016,0.0000000016,1.0000000004,Solved
G?bvfK,14,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?bvf[,15,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?bvfg,14,4,4.0000000025,0.0000000025,1.0000000006,Solved
G?bvfk,15,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?bvfo,14,4,4.0000000016,0.0000000016,1.0000000004,Solved
G?bvfw,15,4,4.0000000011,0.0000000011,1.0000000003,Solved
G?bvf{,16,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?bvj{,16,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?bvn[,16,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?bvnk,16,4,4.0000000011,0.0000000011,1.0000000003,Solved
G?bvnw,16,4,4.0000000012,0.0000000012,1.0000000003,Solved
G?bvn{,17,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?bvrw,15,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?bvr{,16,4,4.0000000018,0.0000000018,1.0000000005,Solved
G?bvvW,15,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?bvvg,15,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?bvvo,15,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?bvvs,16,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?bvvw,16,4,4.0000000002,0.0000000002,1.0000000001,Solved
G?bvv{,17,4,4.0000000006,0.0000000006,1.0000000001,Solved
G?bv~{,18,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?b~v[,17,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?b~vk,17,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?b~vo,16,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?b~vw,17,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?b~v{,18,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?b~~{,19,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?oppg,10,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?opps,11,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?oppw,11,4,4.0000000012,0.0000000012,1.0000000003,Solved
G?opp{,12,4,4.0000000010,0.0000000010,1.0000000003,Solved
G?optK,11,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?optW,11,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?opt[,12,4,4.0000000031,0.0000000031,1.0000000008,Solved
G?optg,11,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?optk,12,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?opto,11,4,4.0000000030,0.0000000030,1.0000000008,Solved
G?opts,12,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?optw,12,4,4.0000000019,0.0000000019,1.0000000005,Solved
G?opt{,13,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?opuG,10,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?opuK,11,4,4.0000000014,0.0000000014,1.0000000003,Solved
G?opuW,11,4,3.9999999992,-0.0000000008,0.9999999998,Solved
G?opu[,12,4,4.0000000024,0.0000000024,1.0000000006,Solved
G?opvG,11,4,3.9999999991,-0.0000000009,0.9999999998,Solved
G?opvK,12,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?opvO,11,4,4.0000000020,0.0000000020,1.0000000005,Solved
G?opvS,12,4,4.0000000023,0.0000000023,1.0000000006,Solved
G?opvW,12,4,4.0000000010,0.0000000010,1.0000000002,Solved
G?opv[,13,4,4.0000000010,0.0000000010,1.0000000002,Solved
G?opv_,11,4,4.0000000013,0.0000000013,1.0000000003,Solved
G?opvc,12,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?opvg,12,4,4.0000000018,0.0000000018,1.0000000005,Solved
G?opvk,13,4,4.0000000042,0.0000000042,1.0000000010,Solved
G?opvo,12,4,4.0000000023,0.0000000023,1.0000000006,Solved
G?opvs,13,4,4.0000000027,0.0000000027,1.0000000007,Solved
G?opvw,13,4,4.0000000002,0.0000000002,1.0000000001,Solved
G?opv{,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?otPk,11,4,4.0000000012,0.0000000012,1.0000000003,Solved
G?otPs,11,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?otP{,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?otQg,10,4,4.0000000012,0.0000000012,1.0000000003,Solved
G?otQk,11,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?otQs,11,4,3.9999999990,-0.0000000010,0.9999999997,Solved
G?otQw,11,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?otQ{,12,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?otRK,11,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?otRS,11,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?otR[,12,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?otRg,11,4,3.9999999994,-0.0000000006,0.9999999999,Solved
G?otRk,12,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?otRs,12,4,3.9999999986,-0.0000000014,0.9999999996,Solved
G?otRw,12,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?otR{,13,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?otSs,11,4,3.9999999983,-0.0000000017,0.9999999996,Solved
G?otSw,11,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?otS{,12,4,3.9999999985,-0.0000000015,0.9999999996,Solved
G?otTG,10,4,4.0000000002,0.0000000002,1.0000000001,Solved
G?otTK,11,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?otTS,11,4,3.9999999971,-0.0000000029,0.9999999993,Solved
G?otT[,12,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?otTg,11,4,3.9999999990,-0.0000000010,0.9999999997,Solved
G?otTk,12,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?otTo,11,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?otTs,12,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?otTw,12,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?otT{,13,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?otU[,12,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?otUg,11,4,3.9999999987,-0.0000000013,0.9999999997,Solved
G?otUk,12,4,3.9999999989,-0.0000000011,0.9999999997,Solved
G?otUo,11,4,3.9999999991,-0.0000000009,0.9999999998,Solved
G?otUs,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?otUw,12,4,3.9999999979,-0.0000000021,0.9999999995,Solved
G?otU{,13,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?otVG,11,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?otVK,12,4,3.9999999974,-0.0000000026,0.9999999993,Solved
G?otVS,12,4,3.9999999985,-0.0000000015,0.9999999996,Solved
G?otVW,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?otV[,13,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?otV_,11,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?otVc,12,4,3.9999999984,-0.0000000016,0.9999999996,Solved
G?otVg,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?otVk,13,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?otVo,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?otVs,13,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?otVw,13,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?otV{,14,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?otYw,12,4,4.0000000038,0.0000000038,1.0000000010,Solved
G?otY{,13,4,4.0000000024,0.0000000024,1.0000000006,Solved
G?otZ[,13,4,3.9999999983,-0.0000000017,0.9999999996,Solved
G?ot\W,12,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?ot\[,13,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?ot]w,13,4,3.9999999994,-0.0000000006,0.9999999998,Solved
G?ot]{,14,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?ot^W,13,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ot^[,14,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?ot^o,13,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?ot^s,14,4,3.9999999988,-0.0000000012,0.9999999997,Solved
G?ot^w,14,4,4.0000000020,0.0000000020,1.0000000005,Solved
G?ot^{,15,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?otp{,13,4,3.9999999989,-0.0000000011,0.9999999997,Solved
G?otr[,13,4,3.9999999984,-0.0000000016,0.9999999996,Solved
G?otrs,13,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?otrw,13,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?otr{,14,4,4.0000000006,0.0000000006,1.0000000001,Solved
G?ott[,13,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?otts,13,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?ottw,13,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?ott{,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?otu[,13,4,3.9999999988,-0.0000000012,0.9999999997,Solved
G?otvG,12,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?otvK,13,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?otvS,13,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?otvW,13,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?otv[,14,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?otvg,13,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?otvk,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?otvo,13,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?otvs,14,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?otvw,14,4,3.9999999989,-0.0000000011,0.9999999997,Solved
G?otv{,15,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?ouP[,11,4,4.0000000002,0.0000000002,1.0000000001,Solved
G?ouPs,11,4,4.0000000014,0.0000000014,1.0000000004,Solved
G?ouPw,11,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?ouP{,12,4,3.9999999982,-0.0000000018,0.9999999995,Solved
G?ouTS,11,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ouT[,12,4,4.0000000022,0.0000000022,1.0000000006,Solved
G?ouTg,11,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?ouTs,12,4,3.9999999993,-0.0000000007,0.9999999998,Solved
G?ouTw,12,4,3.9999999992,-0.0000000008,0.9999999998,Solved
G?ouT{,13,4,4.0000000009,0.0000000009,1.0000000002,Solved
G?ouUW,11,4,4.0000000010,0.0000000010,1.0000000003,Solved
G?ouU[,12,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?ouVG,11,4,4.0000000017,0.0000000017,1.0000000004,Solved
G?ouVS,12,4,3.9999999992,-0.0000000008,0.9999999998,Solved
G?ouVW,12,4,4.0000000009,0.0000000009,1.0000000002,Solved
G?ouV[,13,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?ouV_,11,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ouVg,12,4,3.9999999984,-0.0000000016,0.9999999996,Solved
G?ouVo,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ouVs,13,4,4.0000000009,0.0000000009,1.0000000002,Solved
G?ouVw,13,4,4.0000000008,0.0000000008,1.0000000002,Solved
G?ouV{,14,4,4.0000000019,0.0000000019,1.0000000005,Solved
G?ouXw,12,4,4.0000000016,0.0000000016,1.0000000004,Solved
G?ouX{,13,4,4.0000000008,0.0000000008,1.0000000002,Solved
G?ou\[,13,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?ou\w,13,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?ou\{,14,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ou][,13,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ou^W,13,4,3.9999999992,-0.0000000008,0.9999999998,Solved
G?ou^[,14,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?ou^g,13,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ou^k,14,4,3.9999999976,-0.0000000024,0.9999999994,Solved
G?ou^o,13,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?ou^s,14,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?ou^w,14,4,3.9999999970,-0.0000000030,0.9999999993,Solved
G?ou^{,15,4,3.9999999986,-0.0000000014,0.9999999996,Solved
G?ov?w,10,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?ov?{,11,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?ov@W,10,4,4.0000000032,0.0000000032,1.0000000008,Solved
G?ov@[,11,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?ov@k,11,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?ov@o,10,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?ov@s,11,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?ov@w,11,4,3.9999999984,-0.0000000016,0.9999999996,Solved
G?ov@{,12,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?ovCW,10,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?ovC[,11,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovCk,11,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovCs,11,4,3.9999999993,-0.0000000007,0.9999999998,Solved
G?ovCw,11,4,3.9999999993,-0.0000000007,0.9999999998,Solved
G?ovC{,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovDG,10,4,4.0000000008,0.0000000008,1.0000000002,Solved
G?ovDK,11,4,3.9999999994,-0.0000000006,0.9999999998,Solved
G?ovDS,11,4,3.9999999991,-0.0000000009,0.9999999998,Solved
G?ovDW,11,4,3.9999999984,-0.0000000016,0.9999999996,Solved
G?ovD[,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovD_,10,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?ovDc,11,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?ovDg,11,4,3.9999999988,-0.0000000012,0.9999999997,Solved
G?ovDk,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovDo,11,4,3.9999999988,-0.0000000012,0.9999999997,Solved
G?ovDs,12,4,4.0000000008,0.0000000008,1.0000000002,Solved
G?ovDw,12,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovD{,13,4,3.9999999989,-0.0000000011,0.9999999997,Solved
G?ovEG,10,4,4.0000000019,0.0000000019,1.0000000005,Solved
G?ovEK,11,4,4.0000000008,0.0000000008,1.0000000002,Solved
G?ovEO,10,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?ovES,11,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?ovEW,11,4,3.9999999985,-0.0000000015,0.9999999996,Solved
G?ovE[,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?ovE_,10,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ovEc,11,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?ovEg,11,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?ovEk,12,4,3.9999999985,-0.0000000015,0.9999999996,Solved
G?ovEo,11,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?ovEs,12,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?ovEw,12,4,3.9999999990,-0.0000000010,0.9999999997,Solved
G?ovE{,13,4,4.0000000009,0.0000000009,1.0000000002,Solved
G?ovF?,10,4,4.0000000012,0.0000000012,1.0000000003,Solved
G?ovFC,11,4,3.9999999983,-0.0000000017,0.9999999996,Solved
G?ovFG,11,4,4.0000000011,0.0000000011,1.0000000003,Solved
G?ovFK,12,4,3.9999999974,-0.0000000026,0.9999999993,Solved
G?ovFO,11,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?ovFS,12,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?ovFW,12,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?ovF[,13,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?ovF_,11,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?ovFc,12,4,3.9999999994,-0.0000000006,0.9999999999,Solved
G?ovFg,12,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?ovFk,13,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?ovFo,12,4,3.9999999994,-0.0000000006,0.9999999998,Solved
G?ovFs,13,4,3.9999999989,-0.0000000011,0.9999999997,Solved
G?ovFw,13,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?ovF{,14,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?ovP{,13,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?ovS{,13,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovT[,13,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?ovTg,12,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?ovTk,13,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?ovTw,13,4,4.0000000010,0.0000000010,1.0000000003,Solved
G?ovT{,14,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovU[,13,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?ovUg,12,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?ovUk,13,4,3.9999999989,-0.0000000011,0.9999999997,Solved
G?ovUs,13,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?ovUw,13,4,4.0000000011,0.0000000011,1.0000000003,Solved
G?ovU{,14,4,4.0000000003,0.0000000003,1.0000000001,Solved
G?ovVG,12,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ovVK,13,4,3.9999999980,-0.0000000020,0.9999999995,Solved
G?ovVS,13,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ovVW,13,4,4.0000000008,0.0000000008,1.0000000002,Solved
G?ovV[,14,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?ovVg,13,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ovVk,14,4,4.0000000010,0.0000000010,1.0000000002,Solved
G?ovVo,13,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovVs,14,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?ovVw,14,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?ovV{,15,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?ov\w,14,4,4.0000000002,0.0000000002,1.0000000001,Solved
G?ov\{,15,4,4.0000000022,0.0000000022,1.0000000006,Solved
G?ov]w,14,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?ov]{,15,4,4.0000000026,0.0000000026,1.0000000007,Solved
G?ov^W,14,4,4.0000000005,0.0000000005,1.0000000001,Solved
G?ov^[,15,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ov^w,15,4,4.0000000008,0.0000000008,1.0000000002,Solved
G?ov^{,16,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?ovdW,12,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?ovd[,13,4,4.0000000002,0.0000000002,1.0000000001,Solved
G?ovdo,12,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ovds,13,4,4.0000000009,0.0000000009,1.0000000002,Solved
G?oveW,12,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?ove[,13,4,3.9999999995,-0.0000000005,0.9999999999,Solved
G?ovfO,12,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?ovfS,13,4,3.9999999998,-0.0000000002,1.0000000000,Solved
G?ovfW,13,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?ovf[,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?ovf_,12,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?ovfc,13,4,4.0000000010,0.0000000010,1.0000000002,Solved
G?ovfo,13,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?ovfs,14,4,3.9999999993,-0.0000000007,0.9999999998,Solved
G?ovfw,14,4,4.0000000002,0.0000000002,1.0000000000,Solved
G?ovf{,15,4,4.0000000010,0.0000000010,1.0000000002,Solved
G?ovtw,14,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?ovt{,15,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?ovvW,14,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?ovv[,15,4,4.0000000007,0.0000000007,1.0000000002,Solved
G?ovvg,14,4,4.0000000008,0.0000000008,1.0000000002,Solved
G?ovvk,15,4,4.0000000016,0.0000000016,1.0000000004,Solved
G?ovvo,14,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?ovvs,15,4,3.9999999989,-0.0000000011,0.9999999997,Solved
G?ovvw,15,4,3.9999999963,-0.0000000037,0.9999999991,Solved
G?ovv{,16,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?ov~w,16,4,4.0000000018,0.0000000018,1.0000000005,Solved
G?ov~{,17,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?o|Y{,14,4,4.0000000004,0.0000000004,1.0000000001,Solved
G?o|Zs,14,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?o|\[,14,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?o|\s,14,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|]s,14,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?o|]w,14,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?o|]{,15,4,3.9999999976,-0.0000000024,0.9999999994,Solved
G?o|^S,14,4,3.9999999992,-0.0000000008,0.9999999998,Solved
G?o|^W,14,4,3.9999999994,-0.0000000006,0.9999999998,Solved
G?o|^[,15,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?o|^o,14,4,3.9999999996,-0.0000000004,0.9999999999,Solved
G?o|^s,15,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|^w,15,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|^{,16,4,3.9999999979,-0.0000000021,0.9999999995,Solved
G?o|rs,14,4,3.9999999985,-0.0000000015,0.9999999996,Solved
G?o|rw,14,4,3.9999999975,-0.0000000025,0.9999999994,Solved
G?o|r{,15,4,3.9999999968,-0.0000000032,0.9999999992,Solved
G?o|ts,14,4,3.9999999992,-0.0000000008,0.9999999998,Solved
G?o|tw,14,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?o|t{,15,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|vK,14,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|vW,14,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|v[,15,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|vg,14,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?o|vk,15,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|vo,14,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|vs,15,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|vw,15,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o|v{,16,4,3.9999999999,-0.0000000001,1.0000000000,Solved
G?o}X{,14,4,4.0000000013,0.0000000013,1.0000000003,Solved
G?o}\s,14,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?o}\{,15,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?o}][,14,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?o}^S,14,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?o}^W,14,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?o}^[,15,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?o}^g,14,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?o}^s,15,4,4.0000000002,0.0000000002,1.0000000001,Solved
G?o}^w,15,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?o}^{,16,4,3.9999999998,-0.0000000002,0.9999999999,Solved
G?o~?{,12,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?o~@[,12,4,4.0000000027,0.0000000027,1.0000000007,Solved
G?o~@k,12,4,3.9999999979,-0.0000000021,0.9999999995,Solved
G?o~@s,12,4,4.0000000000,0.0000000000,1.0000000000,Solved
G?o~@{,13,4,4.0000000000,-0.0000000000,1.0000000000,Solved
G?o~C[,12,4,4.0000000001,0.0000000001,1.0000000000,Solved
G?o~Ck,12,4,3.9999999980,-0.0000000020,0.9999999995,Solved
G?o~Cs,12,4,3.9999999979,-0.0000000021,0.9999999995,Solved
G?o~C{,13,4,3.9999999994,-0.0000000006,0.9999999999,Solved
G?o~DK,12,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?o~DS,12,4,3.9999999980,-0.0000000020,0.9999999995,Solved
G?o~D[,13,4,3.9999999976,-0.0000000024,0.9999999994,Solved
G?o~Dc,12,4,4.0000000006,0.0000000006,1.0000000001,Solved
G?o~Dg,12,4,3.9999999987,-0.0000000013,0.9999999997,Solved
G?o~Dk,13,4,3.9999999997,-0.0000000003,0.9999999999,Solved
G?o~Ds,13,4,3.9999999980,-0.0000000020,0.9999999995,Solved
