g6,alpha,theta_ub
J?`@E`Wd@y?,4,4.72057965
J?`@E`Wl@y?,4,4.72290187
J?`@E_[]Dg_,4,4.72550901
J?`@E_[]Ck_,4,4.72779216
J?`@E`wl@y?,4,4.71159295
J?`@E_{]Dg_,4,4.71948391
