g6,alpha,theta_ub
J?`DE`gL@Y?,4,4.71488228
J?`DE`gJAs?,4,4.72212937
J?`DE`gl@Y?,4,4.72276887
J?`DE_wFAs?,4,4.71875144
J?`DE_wNAs?,4,4.72407013
J?`DE_wYQs_,4,4.71736023
J?`DE_wJQs_,4,4.71791400
