g6,alpha,theta_ub
J?`DBRoUee?,4,4.71873261
J?`Df@WL?y?,4,4.74363750
J?`Df@WFDH?,4,4.73230763
J?`Df@WFCh?,4,4.70876947
J?`Df?wFBS?,4,4.71292305
