g6,alpha,theta_ub
J?`FAqcJBP?,4,4.71827207
J?`FAqcFbo?,4,4.72020525
J?`FAqSFf_?,4,4.74557904
J?`FAos{?{?,4,4.71226933
J?`FAosl?{?,4,4.71218169
J?`FAosFdI?,4,4.73809462
