g6,alpha,theta_ub
L?AAD@OZBgDSJg,5,5.77185615
L?AAD@OZBgDSBw,5,5.75058889
L?AAD@OZBgCsJg,5,5.76323092
L?AAD@OZBWTOBw,5,5.76481359
L?AAD@OZBWPSBw,5,5.79086314
L?AAD@OZBWTSBw,5,5.76134515
L?AAD@OZ@wFOig,5,5.77136083
L?AAD@OZ@wCsJg,5,5.75207606
L?AAD@OZDcFOVO,5,5.78307033
L?AAD@OZDcAw\?,5,5.81374972
L?AAD@OZDcAwL_,5,5.80264703
L?AAD@OZDSFOVO,5,5.77818694
L?AAD@OZDSDoVO,5,5.74353193
L?AAD@OZDSDoBw,5,5.76837027
L?AAD@OZDS@wZ?,5,5.75523815
L?AAD@OZDS@wJ_,5,5.77675479
L?AAD@OZDS@wJg,5,5.76448563
L?AAD@OZDSDc^?,5,5.74571943
L?AAD@OZDSDcBw,5,5.78118396
L?AAD@OZDSDsBw,5,5.75602487
L?AAD@OZ@sJgm_,5,5.74259930
L?AAD@OZ@[F_ig,5,5.76516654
L?AAD@OZ@[F_Jg,5,5.76146185
L?AAD@OZ@[N_Jg,5,5.75972208
L?AAD@OZ@[TSBw,5,5.76191455
L?AAD@OZ@[Cs}?,5,5.77244625
L?AAD@OZ@[Cs^?,5,5.78078854
L?AAD@OZ@XF_Jg,5,5.74344133
L?AADBOLBoDoDo,5,5.77541751
L?AADBOLBoDoJg,5,5.76183124
L?AADBOLBoDoBw,5,5.79440337
L?AADBOLBoFoBw,5,5.75686146
L?AADBOLBoBgHg,5,5.76136366
L?AADBOLBoBgBw,5,5.80189847
L?AADBOLBoBwBw,5,5.74365519
L?AADBOLBWJGA[,5,5.75298747
L?AADBOLBWIgk_,5,5.76968343
L?AADBOLBWBgAw,5,5.77693257
L?AADBOLBWBgA[,5,5.77962561
L?AADBOL@sJ_Hg,5,5.74649152
L?AADBOL@sIgHg,5,5.83490649
L?AADBOL?k\?TO,5,5.81396462
L?AADBOL?k\?Fo,5,5.75643155
L?AADBOL?k\?JG,5,5.75936710
L?AADBOL?k\?Jg,5,5.74686097
L?AADBOL?k\?AU,5,5.77582530
L?AADBOL?k\?QU,5,5.74681247
L?AADBOL?k\?A],5,5.75538712
L?AADBOL?kTOBw,5,5.74595749
L?AADBOL?kTOTP,5,5.82175533
L?AADBOL?kHI}?,5,5.74230267
L?AADBOL?kHITO,5,5.82123448
L?AADBOL?kHIFO,5,5.76786085
L?AADBOL?kHIBo,5,5.76066246
L?AADBOL?kHIBw,5,5.74934067
L?AADBOL?k@YN_,5,5.77433869
L?AADBOL?k@YIg,5,5.75221284
L?AADBOL?k@YJg,5,5.75082024
L?AADBOL?k@YqA,5,5.75056067
L?AADBOL?k@]N_,5,5.76222422
L?AADBOL@[FOTO,5,5.74989630
L?AADBOL@[Igm?,5,5.74924645
L?AADBOL@[Igk_,5,5.80515520
L?AADBOL@[Aw}?,5,5.74445668
L?AADBOL@[Awk_,5,5.74993465
L?AADBOL@[@w}?,5,5.76730936
L?AADBOL?{N?Hg,5,5.79359915
L?AADBOL?{N?Bw,5,5.80449386
L?AADBOL?{N_Fo,5,5.75115320
L?AADBOL?{Aw^?,5,5.77484492
L?AADBOL?{@w}?,5,5.79236741
L?AADBOLAqF_Hg,5,5.77884747
L?AADBOLAiDsJg,5,5.76689193
L?AADBOLAYN?Bw,5,5.74787338
L?AADBOLAYF_k_,5,5.74546809
L?AADBOL?yBw^?,5,5.74427000
L?AADBOL?uL_Do,5,5.74075402
L?AADBOL?u@w^?,5,5.75774591
L?AADBOL?mL_k_,5,5.75011357
L?AADBOL?]N?L_,5,5.75872665
L?AADBOL?]N?N_,5,5.78674949
L?AADBOL?]N?RO,5,5.74662731
L?AADBOL?]N?FO,5,5.82648560
L?AADBOL?]N?Do,5,5.77881625
L?AADBOL?]N?Fo,5,5.78924997
L?AADBOL?]N?JG,5,5.77674124
L?AADBOL?]J_VO,5,5.75100776
L?AADBOL?]J_Fo,5,5.77367262
L?AADBOL?]FOm?,5,5.78440405
L?AADBOL?]FO}?,5,5.74168399
L?AADBOL?]FO^?,5,5.74769871
L?AADBOL?]FOk_,5,5.74782723
L?AAD?oyBgBoFo,5,5.74256903
L?AAD?oyBgJGRW,5,5.74827763
L?AAD?oyBgJGDs,5,5.74255707
L?AAD?oyBgHgDs,5,5.75362451
L?AAD?oyBgBgRW,5,5.78271988
L?AAD?oyBgAwN_,5,5.75093015
L?AAD?oyBgAwFo,5,5.74614949
L?AAD?oyBg@wFo,5,5.74188380
L?AAD?oyBgHcVO,5,5.76697078
L?AAD?oyBgHcCt,5,5.75727692
L?AAD?oyBgHKVO,5,5.82294430
L?AAD?oyBgHKDd,5,5.78042155
L?AAD?oyBg@kVO,5,5.78458055
L?AAD?oyBWBoFo,5,5.76354120
L?AAD?oyBWJGRW,5,5.75191489
L?AAD?oyBWIgRW,5,5.79835054
L?AAD?oyBWIgDs,5,5.76223614
L?AAD?oyBWIgCu,5,5.74779027
L?AAD?oyBWIgi`,5,5.74744684
L?AAD?oyBWHgBw,5,5.77818780
L?AAD?oyBWBgFo,5,5.75748095
L?AAD?oyBWBgRW,5,5.77825714
L?AAD?oyBWAwN_,5,5.77363360
L?AAD?oyBWAwTO,5,5.77345846
L?AAD?oyBWAwFo,5,5.77301453
L?AAD?oyBW@wRO,5,5.78186128
L?AAD?oyBW@wFo,5,5.75211991
L?AAD?oyBW@wRW,5,5.77533832
L?AAD?oyBWPSRW,5,5.77218876
L?AAD?oyBWPSBw,5,5.76459882
L?AAD?oyBW@sRW,5,5.77236336
L?AAD?oyBWHKBw,5,5.75842077
L?AAD?oyBWHKL`,5,5.75956951
L?AAD?oyBWHKDd,5,5.76819924
L?AAD?oyBW@kTO,5,5.81017353
L?AAD?oyBW@kVO,5,5.77018874
L?AAD?oyBWHkBw,5,5.74828169
L?AAD?oyBW@[QW,5,5.74654157
L?AAD?oyBW@[RW,5,5.77043337
L?AAD?oyAwIgm_,5,5.76485413
L?AAD?oyAwAwN_,5,5.77774829
L?AAD?oyAwAwTO,5,5.79740937
L?AAD?oyAwAwVO,5,5.76357983
L?AAD?oyAwAwFo,5,5.78262952
L?AAD?oy@wRODs,5,5.75241327
L?AAD?oy@wBoBw,5,5.75917273
L?AAD?oy@wJGRW,5,5.77555938
L?AAD?oy@wIgRW,5,5.79504236
L?AAD?oy@wIgi`,5,5.76329834
L?AAD?oy@wHgN_,5,5.75032237
L?AAD?oy@wBgRW,5,5.79708533
L?AAD?oy@wJgRW,5,5.76213047
L?AAD?oy@wJgDs,5,5.74704777
L?AAD?oy@wAwm_,5,5.75664407
L?AAD?oy@wAwTO,5,5.78424848
L?AAD?oy@wAwVO,5,5.75068239
L?AAD?oy@wHcVO,5,5.77560135
L?AAD?oy@wHcCt,5,5.74502592
L?AAD?oy@wHKVO,5,5.80856991
L?AAD?oy@wHKL`,5,5.76042414
L?AAD?oy@wHKDd,5,5.77304081
L?AAD?oy@w@kVO,5,5.80404919
L?AAD?oyCsBoDs,5,5.77866534
L?AAD?oyCsFoDs,5,5.75326354
L?AAD?oyCsAwN_,5,5.76511972
L?AAD?oyCsAwFo,5,5.74675179
L?AAD?oyCs@wFo,5,5.74235636
L?AAD?oy@sJ_VO,5,5.74623649
L?AAD?oy@sBoBw,5,5.76488688
L?AAD?oy@sIg^?,5,5.74352961
L?AAD?oy@sHgN_,5,5.74741864
L?AAD?oy@sHgVO,5,5.74063974
L?AAD?oy@sAw^?,5,5.76016566
L?AAD?oy@sHKDd,5,5.76050880
L?AAD?oy@kJ_TO,5,5.78394108
L?AAD?oy@kJ_VO,5,5.74496535
L?AAD?oy@kJGTO,5,5.76392459
L?AAD?oy@kIgVO,5,5.74699913
L?AAD?oy@kIgi`,5,5.74087001
L?AAD?oy@kHg^?,5,5.75193832
L?AAD?oy@kHgN_,5,5.74539423
L?AAD?oy@kHgTO,5,5.74352422
L?AAD?oy@kBg^?,5,5.74176574
L?AAD?oy@[RODs,5,5.75886367
L?AAD?oy@[Aw^?,5,5.76839035
L?AAD?oy@[Awm_,5,5.75995371
L?AAD?oy@[@w^?,5,5.74217286
L?AAD?oy@[HcBw,5,5.77867837
L?AAD?oy@[@sRW,5,5.77256044
L?AAD?oy@[HKBw,5,5.77632732
L?AAD?oy?{J_Fo,5,5.77348491
L?AAD?oy?{J_Ds,5,5.76010083
L?AAD?oy?{N_Ds,5,5.75682856
L?AAD?oy?{VODs,5,5.78057425
L?AAD?oy?{Aw\?,5,5.79486000
L?AAD?oy?{Aw^?,5,5.81878923
L?AAD?oy?{Awi_,5,5.81346838
L?AAD?oy?{Awm_,5,5.80276349
L?AAD?oy?{Bw^?,5,5.75871197
L?AAD?oy?{Bwm_,5,5.74280582
L?AAD?oyAqJgDs,5,5.75228966
L?AAD?oyAYJ_m_,5,5.76070077
L?AAD?oyAYJ_Bw,5,5.74208728
L?AAD?oyAYJgDs,5,5.75034992
L?AAD?oy?yJ_Do,5,5.83182270
L?AAD?oy?yJ_Fo,5,5.76895070
L?AAD?oy?yJ_Bw,5,5.76138654
L?AAD?oy?yBo^?,5,5.75895170
L?AAD?oy?yBom_,5,5.74911868
L?AAD?oy?yJgDs,5,5.75092180
L?AAD?oy?yBw^?,5,5.74285578
L?AAD?oy?yHc^?,5,5.78032245
L?AAD?oy?yHk^?,5,5.76274685
L?AAD?oy?uBo^?,5,5.75425299
L?AAD?oy?mVOFo,5,5.74481293
L?AAD?oy?mBw^?,5,5.77348020
L?AAD?oy?]J_TO,5,5.75387127
L?AAD?oy?]J_RO,5,5.77204994
L?AAD?oy?]J_VO,5,5.74230160
L?AAD?oy?]J_Fo,5,5.77312384
L?AAD?oy?]Bo^?,5,5.79841229
L?AAD?oy?]Boi_,5,5.76511879
L?AAD?oy?]Bom_,5,5.77581870
L?AAD?oy?]Bw^?,5,5.75654107
L?AAD?oyAXJ_Cu,5,5.74730314
L?AAD?oyAXJG^?,5,5.74420346
L?AAD?oyAXIg^?,5,5.81150302
L?AAD?oyCTHgBw,5,5.78790790
L?AAD?oyCT@wRW,5,5.78831608
L?AAD?oyCTHK\A,5,5.75511086
L?AAD?oyCTHKDU,5,5.74128244
L?AAD?oyCTHKDF,5,5.76439974
L?AAD?oyARJ_De,5,5.75328746
L?AAD?oyARBoDe,5,5.75043186
L?AAD?oFFOTOVO,5,5.75053935
L?AAD?oFFOTODq,5,5.79278959
L?AAD?oFFOTODR,5,5.77868725
L?AAD?oFFOFOVO,5,5.77733232
L?AAD?oFFOFOBw,5,5.75383701
L?AAD?oFFOVOFo,5,5.74651511
L?AAD?oFFOVODq,5,5.77764701
L?AAD?oFFOEoVO,5,5.78824970
L?AAD?oFFOEoBw,5,5.74118685
L?AAD?oFFOEoQX,5,5.76884749
L?AAD?oFFOFoVO,5,5.74735699
L?AAD?oFFOIgM_,5,5.80441749
L?AAD?oFFOIgm_,5,5.77684741
L?AAD?oFFOIgL_,5,5.79780542
L?AAD?oFFOIgN_,5,5.76045011
L?AAD?oFFOIgBo,5,5.77286138
L?AAD?oFFOIgFo,5,5.75197406
L?AAD?oFFOBgi_,5,5.78906082
L?AAD?oFFOBge_,5,5.78418911
L?AAD?oFFOBgm_,5,5.78611518
L?AAD?oFFOJgDq,5,5.78118221
L?AAD?oFFOAwi_,5,5.80800600
L?AAD?oFFOAwm_,5,5.80463681
L?AAD?oFFOAwTO,5,5.79433859
L?AAD?oFFOAwRO,5,5.80920659
L?AAD?oFFOAwVO,5,5.79550624
L?AAD?oFFOAwRW,5,5.75030286
L?AAD?oFFOBwVO,5,5.74275580
L?AAD?oFFOHKDb,5,5.79822137
L?AAD?oFFO@kL_,5,5.77130676
L?AAD?oFFO@kN_,5,5.74454215
L?AAD?oFFOHkDq,5,5.74587524
L?AAD?oFAoTOEo,5,5.77698269
L?AAD?oFAoTODo,5,5.80819469
L?AAD?oFAoTOFo,5,5.78974160
L?AAD?oFAoTOBw,5,5.75371785
L?AAD?oFAoROFo,5,5.78150872
L?AAD?oFAoROBw,5,5.75596556
L?AAD?oFAoVOBw,5,5.74184370
L?AAD?oFAoDoBg,5,5.78561222
L?AAD?oFAoDoBw,5,5.78963785
L?AAD?oFAoFoBw,5,5.78495629
L?AAD?oFAoAwm_,5,5.80410318
L?AAD?oFAo@we_,5,5.80843529
L?AAD?oFAo@wm_,5,5.81381819
L?AAD?oFAoXCF_,5,5.75229684
L?AAD?oFAoXCFo,5,5.74416269
L?AAD?oFAoXCBw,5,5.74691545
L?AAD?oFAoXCHa,5,5.75062007
L?AAD?oFAoPSBw,5,5.74741946
L?AAD?oFAo@se_,5,5.76537469
L?AAD?oFAo@sM_,5,5.80294928
L?AAD?oFAo@sm_,5,5.75349148
L?AAD?oFAo@sL_,5,5.78219980
L?AAD?oFAo@sN_,5,5.78382729
L?AAD?oFAo@[e_,5,5.76050565
L?AAD?oFAo@[M_,5,5.80807426
L?AAD?oFAo@[N_,5,5.78537860
L?AAD?oFAo@[Ha,5,5.76175904
L?AAD?oFAoCpBw,5,5.76359085
L?AAD?oFAoCpqH,5,5.76232451
L?AAD?oFEoTOVO,5,5.75144740
L?AAD?oFEoTOFo,5,5.74268650
L?AAD?oFEoTOTP,5,5.78060450
L?AAD?oFEoEoVO,5,5.78873372
L?AAD?oFEoEoRW,5,5.74238700
L?AAD?oFEoEoqH,5,5.77285754
L?AAD?oFEoEoQX,5,5.77202424
L?AAD?oFEoDoTO,5,5.75848828
L?AAD?oFEoDoVO,5,5.74813850
L?AAD?oFEoDoBw,5,5.75866803
L?AAD?oFEoBoVO,5,5.76917770
L?AAD?oFEoBoRW,5,5.74388267
L?AAD?oFEoJGN_,5,5.75032256
L?AAD?oFEoJGFo,5,5.74660583
L?AAD?oFEoJGBw,5,5.76718355
L?AAD?oFEoJGHb,5,5.78201519
L?AAD?oFEoIgm_,5,5.76927798
L?AAD?oFEoIgN_,5,5.75364318
L?AAD?oFEoHgm_,5,5.78281599
L?AAD?oFEoHgL_,5,5.81378869
L?AAD?oFEoHgF_,5,5.79367587
L?AAD?oFEoHgN_,5,5.77329387
L?AAD?oFEoHgEo,5,5.74866519
L?AAD?oFEoHgDo,5,5.78311448
L?AAD?oFEoHgFo,5,5.75667503
L?AAD?oFEoHgBw,5,5.77134844
L?AAD?oFEoJgBw,5,5.74882463
L?AAD?oFEoAwm_,5,5.77344226
L?AAD?oFEoAwVO,5,5.77360347
L?AAD?oFEo@we_,5,5.77585491
L?AAD?oFEo@wm_,5,5.77730978
L?AAD?oFEo@wUO,5,5.78052728
L?AAD?oFEo@wTO,5,5.75681281
L?AAD?oFEo@wRO,5,5.78294981
L?AAD?oFEo@wVO,5,5.78112864
L?AAD?oFEoXCHb,5,5.74258879
L?AAD?oFEoHcL_,5,5.74477980
L?AAD?oFEoHcF_,5,5.75413522
L?AAD?oFEo@sN_,5,5.75293506
L?AAD?oFEoHKDo,5,5.76019309
L?AAD?oFEoHKHb,5,5.77427644
L?AAD?oFEo@ke_,5,5.74726060
L?AAD?oFEo@kL_,5,5.77692339
L?AAD?oFEo@kN_,5,5.74683494
L?AAD?oFEo@[UO,5,5.77214105
L?AAD?oFEo@[TO,5,5.74435924
L?AAD?oFEo@[VO,5,5.74786856
L?AAD?oFDoJgBw,5,5.74248173
L?AAD?oFDo@kqG,5,5.83990175
L?AAD?oFBoROFo,5,5.77334278
L?AAD?oFBoRORW,5,5.75680406
L?AAD?oFBoFORW,5,5.78863003
L?AAD?oFBoVORW,5,5.75725105
L?AAD?oFBoBoRW,5,5.79513304
L?AAD?oFBoFoRW,5,5.75557442
L?AAD?oFBoFoBw,5,5.77236084
L?AAD?oFBoBWm_,5,5.76835689
L?AAD?oFBoBWRW,5,5.76629373
L?AAD?oFBoAwm_,5,5.79484024
L?AAD?oFBoAwRW,5,5.80717331
L?AAD?oFBoAwqH,5,5.77418325
L?AAD?oFBo@wm_,5,5.80360821
L?AAD?oFBoBwRW,5,5.77109467
L?AAD?oFBoXCRW,5,5.85338656
L?AAD?oFBoHKm_,5,5.75869563
L?AAD?oFBoHKN_,5,5.76501761
L?AAD?oFBoHKEo,5,5.76559772
L?AAD?oFBoHKFo,5,5.77547119
L?AAD?oFBoHKBw,5,5.77647530
L?AAD?oFBo@kM_,5,5.82877728
L?AAD?oFBo@km_,5,5.77322475
L?AAD?oFBo@kL_,5,5.82259852
L?AAD?oFBo@kJ_,5,5.80361071
L?AAD?oFBo@kN_,5,5.80073238
L?AAD?oFBo@[M_,5,5.78429966
L?AAD?oFBo@[N_,5,5.78262264
L?AAD?oFBo@[QW,5,5.76770607
L?AAD?oFBo@[RW,5,5.77849649
L?AAD?oFBo@{RW,5,5.77072168
L?AAD?oFAgPOEo,5,5.83816618
L?AAD?oFAgPODo,5,5.81996900
L?AAD?oFAgPOFo,5,5.83467240
L?AAD?oFAgPOBg,5,5.84639720
L?AAD?oFAgPOBw,5,5.83410070
L?AAD?oFAgDOBg,5,5.85389701
L?AAD?oFAgDOAw,5,5.86730804
L?AAD?oFAgDOBw,5,5.85112145
L?AAD?oFAgTODo,5,5.82441201
L?AAD?oFAgTOFo,5,5.82654735
L?AAD?oFAgTOAw,5,5.82360131
L?AAD?oFAgTOBw,5,5.79616608
L?AAD?oFAgTOAY,5,5.82029496
L?AAD?oFAgTOAy,5,5.81002773
L?AAD?oFAgVOBw,5,5.78002777
L?AAD?oFAgVOai,5,5.79705538
L?AAD?oFAgFoai,5,5.75098770
L?AAD?oFAgFoAy,5,5.79848904
L?AAD?oFAgXCL_,5,5.74336962
L?AAD?oFAgPSm_,5,5.80152750
L?AAD?oFAgPSF_,5,5.79188163
L?AAD?oFAgPSN_,5,5.75383641
L?AAD?oFAgT@Fo,5,5.80363033
L?AAD?oFAgT@Bw,5,5.79029658
L?AAD?oFAgT@Ay,5,5.80818906
L?AAD?oFAgTPBw,5,5.77856597
L?AAD?oFAgPDm_,5,5.78278977
L?AAD?oFAgPDN_,5,5.74284821
L?AAD?oFBgFORW,5,5.77150023
L?AAD?oFBgFOBw,5,5.78762121
L?AAD?oFBgFOai,5,5.76794972
L?AAD?oFBgFOAy,5,5.79961057
L?AAD?oFBgAwm_,5,5.78735273
L?AAD?oFBg@km_,5,5.76619422
L?AAD?oFBg@kai,5,5.77671686
L?AAD?oFBWTOFo,5,5.74393462
L?AAD?oFBWTORW,5,5.75082186
L?AAD?oFBWFORW,5,5.78949671
L?AAD?oFBWFOBw,5,5.75424150
L?AAD?oFBWVORW,5,5.74588622
L?AAD?oFBWEoRW,5,5.78388734
L?AAD?oFBWEoBw,5,5.74506381
L?AAD?oFBWBWm_,5,5.75146899
L?AAD?oFBWAwm_,5,5.76241581
L?AAD?oFBWAwRW,5,5.79123209
L?AAD?oFBWAwqH,5,5.74612120
L?AAD?oFBWBwm_,5,5.74611267
L?AAD?oFBWXCL_,5,5.75253393
L?AAD?oFBWXCRW,5,5.80549903
L?AAD?oFBWHKm_,5,5.75143454
L?AAD?oFBWHKL_,5,5.80561864
L?AAD?oFBWHKN_,5,5.74936200
L?AAD?oFBWHKDo,5,5.79400082
L?AAD?oFBWHKBo,5,5.76682312
L?AAD?oFBWHKFo,5,5.74729583
L?AAD?oFAwTODo,5,5.78519176
L?AAD?oFAwTOFo,5,5.77411373
L?AAD?oFAwTOBw,5,5.74086226
L?AAD?oFAwEoBw,5,5.77582536
L?AAD?oFAwEoqH,5,5.75577350
L?AAD?oFAwDoBw,5,5.77294281
L?AAD?oFAwXCL_,5,5.75482233
L?AAD?oFEPV?VO,5,5.79929561
L?AAD?oFEPV?RW,5,5.83056145
L?AAD?oFEP^?VO,5,5.79983550
L?AAD?oFEP^?RW,5,5.82565012
L?AAD?oFEP^?La,5,5.76526920
L?AAD?oFEPM_RW,5,5.83200506
L?AAD?oFEPF_RW,5,5.81731488
L?AAD?oFEPEo]?,5,5.76938599
L?AAD?oFEPEo}?,5,5.76386675
L?AAD?W\FOJgDq,5,5.75165555
L?AAD?W\BgTOAu,5,5.74418155
L?AAD?W\BgFOAu,5,5.75026906
L?AAD?W\@wTOFo,5,5.74820858
L?AAD?W\@wROFo,5,5.74770250
L?AAD?W\DcM_At,5,5.74052908
L?AAD?W\DcIgy?,5,5.74598463
L?AAD?W\DcHg{?,5,5.77535969
L?AAD?W\DcHgy?,5,5.75814664
L?AAD?W\DcHg}?,5,5.76196906
L?AAD?W\DcHgN_,5,5.77573759
L?AAD?W\DS^?TQ,5,5.77765583
L?AAD?W\DSFoTQ,5,5.74266364
L?AAD?W\DSIg{?,5,5.77885258
L?AAD?W\DSIgy?,5,5.80587276
L?AAD?W\DSIg}?,5,5.78773585
L?AAD?W\DSIgL_,5,5.78297074
L?AAD?W\DSIgN_,5,5.79314142
L?AAD?W\DSHgN_,5,5.74453142
L?AAD?W\DSAwN?,5,5.76062297
L?AAD?W\Cs@wV?,5,5.74199488
L?AAD?W\Cs@wN?,5,5.76040806
L?AAD?W\@[]?Bp,5,5.75150046
L?AAD?W\BHV?VO,5,5.79489232
L?AAD?W\BHV?Au,5,5.74406394
L?AAD?W\BHN?Eq,5,5.74199436
L?AAD?W\BHN?ae,5,5.75803298
L?AAD?W\BH^?ae,5,5.75096649
L?AAD?W\BHRON?,5,5.76202454
L?AADBWNBoBgFo,5,5.74844319
L?AAD?wLEORODq,5,5.78920931
L?AAD?wLEOVODq,5,5.79167952
L?AAD?wLEO@oSO,5,5.75473334
L?AAD?wLEO@oRO,5,5.74094298
L?AAD?wLEO@oac,5,5.74042463
L?AAD?wLEOBoTO,5,5.74031064
L?AAD?wLEOJGL_,5,5.79423149
L?AAD?wLEOJGKa,5,5.75881195
L?AAD?wLEOJGHa,5,5.81348072
L?AAD?wLEOJGLa,5,5.76968318
L?AAD?wLEOJGCq,5,5.74184196
L?AAD?wLEOJGDq,5,5.76056526
L?AAD?wLEOIgk_,5,5.75276005
L?AAD?wLEOIgi_,5,5.78792996
L?AAD?wLEOIgM_,5,5.76553580
L?AAD?wLEOIgL_,5,5.79575857
L?AAD?wLEOIgJ_,5,5.74821103
L?AAD?wLEOIgN_,5,5.74463576
L?AAD?wLEOIgac,5,5.77420466
L?AAD?wLEOIgKa,5,5.77203160
L?AAD?wLEOIgHa,5,5.80498152
L?AAD?wLEOIgDa,5,5.79351304
L?AAD?wLEOIgLa,5,5.77293736
L?AAD?wLEOIgCq,5,5.76653813
L?AAD?wLEOIgDq,5,5.77526805
L?AAD?wLEOHgk_,5,5.77771476
L?AAD?wLEOHgM_,5,5.76228177
L?AAD?wLEOHgL_,5,5.79477826
L?AAD?wLEOHgJ_,5,5.74120548
L?AAD?wLEOHgN_,5,5.75031882
L?AAD?wLEOHgKa,5,5.78587417
L?AAD?wLEOHgHa,5,5.79133713
L?AAD?wLEOHgDa,5,5.78508349
L?AAD?wLEOHgLa,5,5.77004576
L?AAD?wLEOHgDq,5,5.74997592
L?AAD?wLEOAwk_,5,5.79310206
L?AAD?wLEOAwi_,5,5.80673767
L?AAD?wLEOAwm_,5,5.80416904
L?AAD?wLEOAwTO,5,5.77311097
L?AAD?wLEOAwRO,5,5.74880965
L?AAD?wLEOAwVO,5,5.74624685
L?AAD?wLEOApVO,5,5.76329108
L?AAD?wLEOEpVO,5,5.74462463
L?AAD?wLEOAhk_,5,5.80081288
L?AAD?wLEOAhm_,5,5.80188445
L?AAD?wLEOAXk_,5,5.77907380
L?AAD?wLEOAXm_,5,5.78010525
L?AAD?wLAoTOQS,5,5.75019087
L?AAD?wLAo@wi_,5,5.74487498
L?AAD?wLEoJGHb,5,5.75790809
L?AAD?wLEoHgk_,5,5.74648176
L?AAD?wLEoHgL_,5,5.74985691
L?AAD?wLEoBgQS,5,5.79116296
L?AAD?wLAgPODo,5,5.80813412
L?AAD?wLAgPOFo,5,5.78480443
L?AAD?wLAgPOqC,5,5.77521184
L?AAD?wLAgFoae,5,5.77343449
L?AAD?wLAg@Wk_,5,5.78533201
L?AAD?wLAg@Wi_,5,5.83239709
L?AAD?wLAg@Wm_,5,5.78767989
L?AAD?wLAg@WiA,5,5.81470575
L?AAD?wLAg@Wia,5,5.80345844
L?AAD?wLAgBwAu,5,5.75058879
L?AAD?wLAgTPFo,5,5.75190712
L?AAD?wLAWBOAs,5,5.74957958
L?AAD?wLAWFOqC,5,5.75237217
L?AAD?wLAW@Wi_,5,5.76558543
L?AAD?wLAW@Wm_,5,5.74434721
L?AAD?wLAW@WkA,5,5.77389453
L?AAD?wLAW@Wca,5,5.75577741
L?AAD?wLAW@Wka,5,5.75097470
L?AAD?wLAW@WcB,5,5.75309300
L?AAD?wLAW@WKB,5,5.75187485
L?AAD?wLAW@WkB,5,5.75716452
L?AAD?wLAWBWk_,5,5.74498042
L?AAD?wLAWXAk_,5,5.79285252
L?AAD?wLAWXAi_,5,5.75143386
L?AAD?wLAWXAca,5,5.75660299
L?AAD?wLAWXAka,5,5.75906984
L?AAD?wLAWQPDo,5,5.77111664
L?AAD?wLAWAXk_,5,5.76807051
L?AAD?wLAWAXka,5,5.74958259
L?AAD?wLAwAwqD,5,5.75484574
L?AAD?wLAQZ?k_,5,5.77121755
L?AAD?wLAQZ?L_,5,5.78738362
L?AAD?wLAQZ?J_,5,5.74039920
L?AAD?wLAQZ?ca,5,5.75770649
L?AAD?wLAQZ?Ka,5,5.78364379
L?AAD?wLAQZ?ka,5,5.76298331
L?AAD?wLAQZ?Ha,5,5.81254685
L?AAD?wLAQZ?La,5,5.76473229
L?AAD?wLAQBOy?,5,5.75494697
L?AAD?wLAQBoy?,5,5.76536563
L?AAD?wLAQ@wka,5,5.76202317
L?AAD?wLAQ@w{@,5,5.74118333
L?AAD?wLAQQPy?,5,5.77116962
L?AAD?wLAQQP}?,5,5.74045001
L?AAD?wLAQAp{?,5,5.75838709
L?AAD?wLAQAp}?,5,5.76097692
L?AAD?wLAQApy@,5,5.78389522
L?AAD?wLAi@wia,5,5.74040186
L?AAD?wLAi@w{@,5,5.74078852
L?AAD?wLAY@wka,5,5.75377984
L?AAD?wLEOn_Dq,5,5.75302197
L?AAD?wLEOrODq,5,5.76027593
L?AAD?wLEOvODq,5,5.75903941
L?AAD?wLEOjGHb,5,5.74197024
L?AAD?wLEOhgKb,5,5.74300079
L?AAD?wLEOaw^?,5,5.76002923
L?AAD?wLEOawi_,5,5.78545858
L?AAD?wLEOawm_,5,5.77197092
L?AAD?wLAQ}?VO,5,5.80647476
L?AAD?wLAQ|?VO,5,5.82317540
L?AAD?wLAQ|?La,5,5.75045641
L?AAD?wLAQ|?Db,5,5.75454744
L?AAD?wLAQz?TO,5,5.80612886
L?AAD?wLAQz?VO,5,5.78614817
L?AAD?wLAQv?VO,5,5.78886344
L?AAD?wLAQn?La,5,5.74582724
L?AAD?wLAQ~?VO,5,5.77031996
L?AAD?wLAQl_ka,5,5.74741888
L?AAD?wLAQeoVO,5,5.77068247
L?AAD?wLAQjGHb,5,5.74245494
L?AAD?wLAQig}?,5,5.79847490
L?AAD?wLAQjgLa,5,5.74709890
L?AAD?sXCoBOFO,5,5.80113463
L?AAD?sXCoBODo,5,5.82585234
L?AAD?sXCoBOBo,5,5.80475141
L?AAD?sXCoBOFo,5,5.79426648
L?AAD?sXCoJGk_,5,5.74800641
L?AAD?sXCoJGac,5,5.74124006
L?AAD?sXCo@Wk_,5,5.78551879
L?AAD?sXCo@Wi_,5,5.77353403
L?AAD?sXCo@WM_,5,5.78679176
L?AAD?sXCo@Wm_,5,5.77630214
L?AAD?sXCo@WL_,5,5.75300107
L?AAD?sXCo@WJ_,5,5.74398581
L?AAD?sXCo@WF_,5,5.80388913
L?AAD?sXCo@WN_,5,5.75372365
L?AAD?sXCo@WRO,5,5.74472450
L?AAD?sXCo@WFO,5,5.80791583
L?AAD?sXCo@WDo,5,5.78342332
