g6,alpha,theta_ub
L?AAD?wTDSJgN_,5,5.81541140
L?AAD?wT@[M_ic,5,5.80443580
L?AAD?wT@[J_Ic,5,5.82410106
L?AAD?wT@[J_ic,5,5.81841958
L?AAD?wT@[TOVO,5,5.81831076
L?AAD?wT@[Bgic,5,5.80852594
L?AAD?wT?{\?Do,5,5.83459423
L?AAD?wT?{TOFO,5,5.84999525
L?AAD?wT?{TOVO,5,5.83355975
L?AAD?wT?{TODo,5,5.82706514
L?AAD?wT?{Bgic,5,5.82830516
L?AAD?wT?{Awic,5,5.82034706
L?AAD?wTAY@w{@,5,5.81434296
L?AAD?wT?y\?Do,5,5.84132756
L?AAD?wT?y\?Bo,5,5.81421306
L?AAD?wT?yFoic,5,5.80396603
L?AAD?wT?y@w{@,5,5.82719515
L?AAD?wT?uTOFO,5,5.81511607
L?AAD?wT?uTODo,5,5.80149972
L?AAD?wT?m\?UO,5,5.80984163
L?AAD?wT?m\?VO,5,5.80906328
L?AAD?wT?mJgyA,5,5.80389174
L?AAD?wT?]]?RO,5,5.82230008
L?AAD?wT?]]?FO,5,5.85286904
L?AAD?wT?]]?Fo,5,5.80563219
L?AAD?wTDOboFO,5,5.81768895
L?AAD?wTCSm_N_,5,5.80911963
L?AAD?wTCSj_N_,5,5.80612087
L?AAD?wTCSboFO,5,5.81871398
L?AAD?wTCSawF_,5,5.81497549
L?AAD?wT@Sj_N_,5,5.80372278
L?AAD?wT@SdoVO,5,5.80100513
L?AAD?wT@SboVO,5,5.80361555
L?AAD?cEF_IgL_,5,5.82981821
L?AAF@cM?sV?Do,5,5.80782269
L?AAF@cM?sBW{?,5,5.81006992
L?AA@aHMBGZ?Hg,5,5.82759794
L?AA@aHMBGROL_,5,5.83370852
L?AA@aHMBGRON_,5,5.81273059
L?AA@aHMBGAsy@,5,5.81186271
L?AA@aHM@WY?Bo,5,5.80411050
L?AA@aHM@WY?BP,5,5.84867374
L?AA@aHMBHRO{?,5,5.80421951
L?AA@aHMBHROL_,5,5.84202472
L?AA@aHMBHRON_,5,5.81302094
L?AA@aHMBHEoea,5,5.81854743
L?AADb_M?wVOBw,5,5.81273244
L?AADb_M?s@oRO,5,5.80777433
L?AADb_M?s@s^?,5,5.81898420
L?AADb_MCsBoBw,5,5.83416959
L?AADb_M?kVOBw,5,5.81282372
L?AADb_M?k@s\?,5,5.82537716
L?AADb_M?k@s^?,5,5.82630712
L?AADb_M?[J_FG,5,5.82549689
L?AADb_M?[J_Eg,5,5.80173681
L?AADb_M?[J_Dg,5,5.81749118
L?AADb_M?[J_Fg,5,5.81383651
L?AADb_M?[Bc^?,5,5.80955297
L?AADb_M?[As^?,5,5.81360972
L?AADb_M?[Bs^?,5,5.80676882
L?AADb_M?{@{m_,5,5.82826333
L?AADb_BboFOFg,5,5.84406536
L?AADb_BawN?Fg,5,5.82244662
L?AADb_B`wN?Dg,5,5.85891259
L?AADb_B`wN?Fg,5,5.85266977
L?AADb_B`w^?Fg,5,5.82981636
L?AADb_B`sBs}?,5,5.83331354
L?AADb_B_xN?V?,5,5.83377354
L?AADb_B_xN?N?,5,5.84782414
L?AADb_B_xF_}?,5,5.82631037
L?AADb_B_xFO}?,5,5.82916607
L?AADb_B_tN?V?,5,5.81369555
L?AADb_B_tN?e_,5,5.80745920
L?AADb_B_tN?M_,5,5.83279563
L?AADb_B_tF_}?,5,5.81842804
L?AADb_B_tF_\?,5,5.80846807
L?AADb_B_tFO}?,5,5.82289441
L?AADb_B_lN?M_,5,5.85287051
L?AADb_B_lN?N_,5,5.81094032
L?AADb_B_lF_}?,5,5.84727926
L?AADb_B_lFO}?,5,5.85348869
L?AA@r_{AwBoBk,5,5.80171398
L?AEBBo\@wBoBw,5,5.84153230
L?AEB?We@gBoHK,5,5.82019121
L?AEB?We@gAwXC,5,5.80730875
L?AEFBo]@wBoBo,5,5.90686147
L?AEFBo]@wBoFo,5,5.84327597
L?AEFBo]@sBoFo,5,5.80978339
L?AE@`gZEQF_Di,5,5.82025091
L?AEB_NJ`wN?{G,5,5.82192377
L?AEB_NJ`wN?sK,5,5.80150721
L?ABAaQuBoDcH[,5,5.81683466
L?ABAaQuBoLcH[,5,5.80670157
L?ABAaQuBoCkZG,5,5.82587687
L?ABAaIeB_D_Bo,5,5.80117841
L?ABAaIeB_D_G[,5,5.80230719
L?ABAaIeB_F_G[,5,5.80732695
L?ABAaIeB_TGG[,5,5.85774718
L?ABAaIeBoM_H[,5,5.83604456
L?ABAaIeAwM_H[,5,5.82207297
L?ABAaIeAwM_G],5,5.81915906
L?ABAaIeAh@wV?,5,5.80332981
