g6,alpha,theta_ub
L?AAD?oU@wXCRW,5,5.81859385
L?AAD?oUDSIgN_,5,5.80784540
L?AAD?oUDSHKAw,5,5.81656424
L?AAD?oU?sHKN?,5,5.80361384
L?AAD?oU?s@kN?,5,5.80713846
L?AAD?oU@sHKN?,5,5.80775860
L?AAD?oU?kM_QI,5,5.81853693
L?AAD?oU?kM_QY,5,5.80491861
L?AAD?oU?kF_RW,5,5.80601671
L?AAD?oU?kTOTO,5,5.81600750
L?AAD?oU?kIgm_,5,5.81450570
L?AAD?oU?k@wQQ,5,5.81556969
L?AAD?oU?k@wQI,5,5.81017273
L?AAD?oU?k@wQY,5,5.80454926
L?AAD?oU?kHK\?,5,5.81275817
L?AAD?oU?kHKN?,5,5.83225203
L?AAD?oU?kHKN_,5,5.80215133
L?AAD?oU?k@k\?,5,5.82393094
L?AAD?oU?k@kN?,5,5.82835815
L?AAD?oU?k@k^?,5,5.80188544
L?AAD?oU?kHHFo,5,5.80506379
L?AAD?oU?kHD^?,5,5.80624216
L?AAD?oU@kHKN?,5,5.82877624
L?AAD?oU?[TOTO,5,5.81216036
L?AAD?oU?[FORW,5,5.81707598
L?AAD?oU@[@kN?,5,5.80311974
L?AAD?oU?{M_Bw,5,5.80055284
L?AAD?oU?{F_Bw,5,5.80390350
L?AAD?oU?{@sN?,5,5.80613101
L?AAD?oU?{@[^?,5,5.80706711
L?AAD?oUEPM_RW,5,5.83676118
L?AAD?oUEPL_RW,5,5.80327441
L?AAD?oUCTJGm_,5,5.80775122
L?AAD?oUCTHKm_,5,5.83822535
L?AAD?oUAR@[m_,5,5.80071553
L?AAD?oU?ZXC^?,5,5.81887941
L?AAD?oU?VM_Fo,5,5.81679828
L?AAD?oU?VM_RG,5,5.80268955
L?AAD?oU?VM_RW,5,5.80578341
L?AAD?oU?VJGm_,5,5.80273026
L?AAD@oyAwAwFo,5,5.80890405
L?AAD@oy@wBoFo,5,5.80642066
L?AAD@oy@wBoDs,5,5.80406315
L?AAD@oy@wBgBW,5,5.81262007
L?AAD@oy@wAwFo,5,5.82249573
L?AAD@oy@w@wFo,5,5.81222043
L?AAD@oyDcIgDs,5,5.80661934
L?AAD@oyDSJ_TQ,5,5.80456867
L?AAD@oy?{Aw^?,5,5.80191936
L?AAD@oTOmUO}?,5,5.80714975
L?AAD@oTOmUOm_,5,5.81058933
L?AAD@WNDcHgm?,5,5.84261953
L?AAD@WNDcHgi_,5,5.80919810
L?AAD@WNDcHge_,5,5.80496719
L?AAD@WNDcHgm_,5,5.81466436
L?AADAwNBgIgi`,5,5.80408121
L?AAD@wFf_@wV?,5,5.85288911
L?AAD@wFf_@w^?,5,5.81624509
L?AAFBOLBoDoBw,5,5.81588408
L?AAFBOL@S@sZ?,5,5.80305585
L?AAFBOL@S@s^?,5,5.81781640
L?AA@aHX@w\?Dg,5,5.81098071
L?AA@aHXCsN?m?,5,5.81501519
L?AA@aHXCsF_m?,5,5.80314083
L?AA@aHXCsEok_,5,5.81091915
L?AA@aHX@sF_ec,5,5.80342710
L?AA@aHX@sRO]?,5,5.80299923
L?AA@aHX@sRON?,5,5.83834459
L?AA@aHX@sROL_,5,5.84650840
L?AA@aHX@sROLg,5,5.80954377
L?AA@aHX@sEoec,5,5.83120375
L?AA@aHX@sRQLg,5,5.80283871
L?AA@aHX?k]?cc,5,5.83774052
L?AA@aHX?k\?]?,5,5.82959462
L?AA@aHX?k\?N?,5,5.80568993
L?AA@aHX?k\?^?,5,5.80575267
L?AA@aHX?kN?yA,5,5.81764396
L?AA@aHX?kQQwA,5,5.83421913
L?AA@aHX@k]?cc,5,5.82139460
L?AA@aHX?{ROL_,5,5.81804147
L?AA@aHX?{Eoec,5,5.81214331
L?AA@aHX?l\?^?,5,5.80297865
L?AA@aHX?lN?yA,5,5.80582357
L?AADbGJEoEoHg,5,5.84530542
L?AADbGJEoCsN_,5,5.83132544
L?AADbGJ?k\?LG,5,5.80481016
L?AADbGJ?k\?Kg,5,5.80151218
L?AADbGJ?k\?Hg,5,5.82041776
L?AADbGJ?k\?Lg,5,5.81238443
L?AADbGJ?kZ?Lg,5,5.80964201
L?AADbGJ?lN?L_,5,5.80197365
L?AEB?oDFOBoA[,5,5.81891790
L?AEB?w{Bg@wN_,5,5.80153010
L?AEB?w{Bg@wFo,5,5.80649186
L?AEB?w{BWBoBs,5,5.82145353
L?AEB?wVF_BoBq,5,5.83627578
L?AEB?wVF_@wJ_,5,5.83027772
L?AEB?wVF_@wF_,5,5.86980855
L?AEB?wVF_@wFO,5,5.84937245
L?AEB?wVF_@wEo,5,5.80186414
L?AEB?wVF_@wFo,5,5.81134522
L?AEB?wFOm]?^?,5,5.81486268
L?AEB?wFOm\?\?,5,5.82165242
L?AEB?wFOm\?Z?,5,5.83666787
L?AEB?wFOm\?^?,5,5.84145169
L?ABAaGiBW@wPK,5,5.82442338
L?ABAaGiCsMCCk,5,5.82678707
L?ABAaGi?]KcZ?,5,5.80055592
L?ABAaGi@hL_Dk,5,5.80618810
L?ABAaGi?lL_LG,5,5.80725672
L?ABAaGi?dl_XG,5,5.82351297
L?ABAaGi?dl_\G,5,5.82807197
L?ABAaGJFO@wXG,5,5.80934227
L?ABAaGJCcn?HY,5,5.80574360
L?ABAaIHSoN?Z?,5,5.80101540
L?ABAaIHSoN?LG,5,5.80476140
L?ABAaIHSoN?\G,5,5.80488720
L?ABAaIHSoM_]?,5,5.83145084
L?ABAaIHSoJ_\?,5,5.81153784
L?ABAaIHSon?LG,5,5.80738604
L?ABAaIHSon?\G,5,5.80919034
L?ABAaIHSom_]?,5,5.83648617
L?AB?rOJ?\N?oU,5,5.83241704
