g6,alpha,theta_ub
L?AA@BOR@cROJg,5,5.81998917
L?AA@BOR@cQW\?,5,5.82241900
L?AA@BOR@cAwTO,5,5.80529186
L?AA@BOR@cDSy?,5,5.82874517
L?AA@BOR@cDS}?,5,5.83324228
L?AA@BOR@c@s}?,5,5.83024903
L?AA@BOR@c@sm_,5,5.81957567
L?AA@BOR@cDsm_,5,5.81127472
L?AA@BORDcV?Jg,5,5.82430607
L?AA@BORDcF_Bg,5,5.81589759
L?AA@BORDcF_Jg,5,5.81858428
L?AA@BORDcTOJg,5,5.81727407
L?AA@BORDcDs^?,5,5.80105179
L?AA@BORCSF?Bg,5,5.85064768
L?AA@BORCSF?Jg,5,5.84993503
L?AA@BORCS^?Jg,5,5.81891290
L?AA@BORCSDoqO,5,5.84240488
L?AA@BORCS@s}?,5,5.82545634
L?AA@BORDS^?Jg,5,5.82081412
L?AA@BOR?sZ?Jg,5,5.80767377
L?AA@BOR?sV?Bg,5,5.83348961
L?AA@BOR?sV?Jg,5,5.83215575
L?AA@BOR?sUOBg,5,5.84606304
L?AA@BOR?sUOJg,5,5.84231981
L?AA@BOR?sROJg,5,5.80999822
L?AA@BOR?sDS}?,5,5.81441431
L?AA@BOR?s@s}?,5,5.80562695
L?AA@BOR?s@skc,5,5.81379107
L?AA@BOR?sDskc,5,5.81088948
L?AA@BORCsV?Jg,5,5.80364864
L?AA@BORCsUOJg,5,5.80261305
L?AA@BORCsTOJg,5,5.80756341
L?AA@BOR@sV?Jg,5,5.83474119
L?AA@BOR@sUOJg,5,5.84833170
L?AA@BOR@sROJg,5,5.80284443
L?AA@BOR@sDskc,5,5.81496098
L?AA@BOR@T\?m_,5,5.80009042
L?AA@BOR@T\?kc,5,5.83052247
L?AA@BOR@T\?TQ,5,5.81046885
L?AA@BOR@TUO}?,5,5.81318136
L?AA@BOR@TUO^?,5,5.81867939
L?AA@BOR@TROy?,5,5.81671584
L?AA@BOR@TFOy?,5,5.80372003
L?AA@BOR@TFO}?,5,5.81081556
L?AA@BOR?\V?m_,5,5.80799611
L?AA@BOR?\N?m_,5,5.81828645
L?AA@BOR?\N?kc,5,5.82180072
L?AA@BOR?\UO^?,5,5.80115579
L?AA@BOR?\UOm_,5,5.80666442
L?AA@BOR?\TO}?,5,5.82979986
L?AA@BOR?\TOm_,5,5.80697944
L?AA@BOR?\ROy?,5,5.80270649
L?AA@BOR?\ROi_,5,5.81433352
L?AA@BOR?\FO}?,5,5.81480517
L?AA@BOR?\FOm_,5,5.80127929
L?AA@BOR?\FOkc,5,5.81989792
L?AADBOFFODoHg,5,5.80798271
L?AADBOFFOAwUO,5,5.80001010
L?AADBOFFO@wUO,5,5.80020080
L?AADBOFBo@wN_,5,5.83691501
L?AADBOFBo@wUO,5,5.80437686
L?AADBOFBo@wVO,5,5.80652467
L?AADBOFBo@{N_,5,5.80002891
L?AADBOF@cHgm?,5,5.80785994
L?AADBOF@cHg]?,5,5.81641063
L?AADBOF@cHg}?,5,5.80071524
L?AADBOF@cHgF_,5,5.80611589
L?AADBOF@c@wm?,5,5.83062794
L?AADBOF@c@wm_,5,5.81069235
L?AADBOF@cCs\?,5,5.80468206
L?AADBOF@cHH]?,5,5.80809668
L?AADBOF@SV?Bw,5,5.83524570
L?AADBOF@SV?TQ,5,5.81821751
L?AADBOF@SN?Hg,5,5.82101139
L?AADBOF@SN?Bg,5,5.84892951
L?AADBOF@SN?Bw,5,5.80777221
L?AADBOF@SM_Bg,5,5.80734858
L?AADBOF@SJ_Bg,5,5.82525977
L?AADBOF@SUOBw,5,5.81915292
L?AADBOF@SIgm?,5,5.83308366
L?AADBOF@SIgN?,5,5.80638013
L?AADBOF@sN?Bw,5,5.80238569
L?AADBOF@s@wm?,5,5.85546482
L?AADBOF@s@w}?,5,5.81072766
L?AADBOFAq@w}?,5,5.80597015
L?AAD@oVBgBWBw,5,5.80699638
L?AAD@oVAiTOm?,5,5.84323681
L?AAD@oVAiTOm_,5,5.80463001
L?AAD@oV?]Bo}?,5,5.81896758
L?AAD@oHeoAwSS,5,5.80301098
L?AAD@oH`kZ?SS,5,5.81625002
L?AAD@oH`kJGSS,5,5.81556169
L?AAD@oH_mJ_SS,5,5.80703220
L?AAD@oRQwUOm?,5,5.83711324
L?AAD?WXN_Hg^?,5,5.83086618
L?AAD?WXMoM_VO,5,5.81446813
L?AAD?WXMoIg^?,5,5.80684663
L?AAD?WXLcAwL_,5,5.80461478
L?AAD?w[AgPOEo,5,5.83301136
L?AAD?w[AgPOBo,5,5.83411769
L?AAD?w[AgPOFo,5,5.81009812
L?AAD?w[Ag@oac,5,5.82380161
L?AAD?w[Ag@oIa,5,5.84672326
L?AAD?w[Ag@oia,5,5.83536639
L?AAD?w[Ag@oaE,5,5.80194375
L?AAD?w[Ag@oae,5,5.81476873
L?AAD?w[Ag@wIa,5,5.81167815
L?AAD?w[AgBwBs,5,5.80689960
L?AAD?w[BgBwBs,5,5.80675510
L?AAD?w[AWBoBc,5,5.80266468
L?AAD?w[AWBoBs,5,5.81216402
L?AAD?w[?w@wk_,5,5.83606370
L?AAD?w[?w@wi_,5,5.83584670
L?AAD?w[?w@we_,5,5.82471181
L?AAD?w[?w@wm_,5,5.82152200
L?AAD?w[?w@im_,5,5.81618039
L?AAD?w[CSBoBs,5,5.80747701
L?AAD?w[CSIgEo,5,5.80417253
L?AAD?w[CSBW\?,5,5.80293222
L?AAD?w[CSBWXA,5,5.80318379
L?AAD?w[CSBWSQ,5,5.85694132
L?AAD?w[CSBWDQ,5,5.80578030
L?AAD?w[CS@w\?,5,5.80526619
L?AAD?w[CS@wN?,5,5.81549810
L?AAD?w[CS@wF_,5,5.82432785
L?AAD?w[CS@wTA,5,5.81321806
L?AAD?w[CSI`N_,5,5.82201373
L?AAD?w[?sN_Bs,5,5.80303879
L?AAD?w[?sBWXA,5,5.81065421
L?AAD?w[?s@Y^?,5,5.82044888
L?AAD?w[?s@YUO,5,5.82038425
L?AAD?w[CsJGAs,5,5.81861586
L?AAD?w[?kN_Bs,5,5.80088005
L?AAD?w[?kTOTO,5,5.81433881
L?AAD?w[?k@wk_,5,5.80482078
L?AAD?w[?k@we_,5,5.81035736
L?AAD?w[?k@q\?,5,5.80681885
L?AAD?w[?k@i\?,5,5.80273385
L?AAD?w[?k@Y^?,5,5.81405123
L?AAD?w[?[RODo,5,5.80112738
L?AAD?w[?[DoSQ,5,5.81914749
L?AAD?w[?[Igi_,5,5.80932401
L?AAD?w[?[Bgk_,5,5.80653891
L?AAD?w[?[Bgi_,5,5.80988984
L?AAD?w[?[Awi_,5,5.80326007
L?AAD?w[?{J_BS,5,5.80996669
L?AAD?w[?{J_Bs,5,5.83284753
L?AAD?w[?{ROBs,5,5.81877964
L?AAD?w[?{@y^?,5,5.82185318
L?AAD?w[?{@ym_,5,5.80952072
L?AAD?w[?YROEo,5,5.80723752
L?AAD?w[?YBok_,5,5.84720466
L?AAD?w[?YBoi_,5,5.81751027
L?AAD?w[?YBom_,5,5.81761680
L?AAD?w[?YBoKa,5,5.81041827
L?AAD?w[?UB_k_,5,5.82168134
L?AAD?w[?UB_i_,5,5.83633228
L?AAD?w[?UB_m_,5,5.81863894
L?AAD?w[?UJ_i_,5,5.80718506
L?AAD?w[?URO\?,5,5.80529082
L?AAD?w[?UROFO,5,5.80965107
L?AAD?w[?URODo,5,5.80168223
L?AAD?w[?UROFo,5,5.80318161
L?AAD?w[?UROXA,5,5.82314745
L?AAD?w[?UBok_,5,5.80545720
L?AAD?w[?UBoi_,5,5.80162019
L?AAD?w[?UBoe_,5,5.80523658
L?AAD?w[?UBom_,5,5.80410253
L?AAD?w[?UBoXA,5,5.81641195
L?AAD?w[?UBoLA,5,5.81055084
L?AAD?w[?UBo\A,5,5.81538780
L?AAD?w[?UIgi`,5,5.80352091
L?AAD?w[?UBgk_,5,5.80935181
L?AAD?w[?UBgm_,5,5.80042387
L?AAD?w[?UBW\A,5,5.80578985
L?AAD?w[?UI`i`,5,5.81650379
L?AAD?w[?uJ_As,5,5.80483775
L?AAD?w[?uJ_Bs,5,5.80248082
L?AAD?w[?]ROEo,5,5.80732164
L?AAD?w[?]Boi_,5,5.81239003
L?AAD?w[?]Boe_,5,5.82537665
L?AAD?w[?]Bom_,5,5.81159470
L?AAD?w[?Um_Fo,5,5.82942964
L?AAD?w[?Uj_Fo,5,5.82086831
L?AAD?w[?Un_Fo,5,5.81427854
L?AAD?w[?UtOTB,5,5.80915178
L?AAD?w[?Ubo^?,5,5.83044785
L?AAD?wFF_TOBq,5,5.80498901
L?AAD?wFF_HgM_,5,5.80471817
L?AAD?wFF_Bgi_,5,5.81161326
L?AAD?wFF_@wk_,5,5.82862415
L?AAD?wFF_@wi_,5,5.81386541
L?AAD?wFF_@we_,5,5.82524680
L?AAD?wFF_@wm_,5,5.81182860
L?AAF?UyF_F_Fo,5,5.80872734
L?AAF?UyDoF_FO,5,5.84042514
L?AAF?UyDoF_Fo,5,5.84628097
L?AAF?UyDoFOFo,5,5.85930237
L?AAF?UyDoFoFo,5,5.80200182
L?AAF?Uy@wBw}?,5,5.80793090
L?AA@b_yAwAsN_,5,5.80132354
L?AA@b_qRWF_BW,5,5.80720865
L?AA@_gMCQICRO,5,5.80190396
L?AA@_gMCQICCi,5,5.81811864
L?AA@_gMCQYCDI,5,5.81736435
L?AA@_gMCQYCTI,5,5.81237280
L?AA@_gMCQYCCi,5,5.81721805
L?AA@_gMCQAcRO,5,5.81567225
L?AA@_wwAgPODc,5,5.81709288
L?AA@_wwAg@WFc,5,5.81317142
L?AA@_wwBgBoBs,5,5.81083419
L?AA@_ww?{J_Bs,5,5.80326875
L?AA@_ww?{@y^?,5,5.80174878
L?AA@_wwEQJ_BS,5,5.84104768
L?AA@_ww?]Bo^?,5,5.80162892
L?AA@aHLAW\?kA,5,5.83510407
L?AADb_K_wVOBw,5,5.82110075
L?AADb_K_w@s}?,5,5.82793612
L?AADb_K_sH_Bg,5,5.82855605
L?AADb_K_[^?Fg,5,5.81096819
L?AADb_K_]Bom_,5,5.80967865
L?AAD_kyF_Hgch,5,5.80297057
L?AAD_kRQwUOm?,5,5.80994271
L?AAD_kRPwFOck,5,5.81683838
L?AAD_kRP[FOck,5,5.82258597
L?AAD_kRSdN?{?,5,5.81949947
L?AAD_kRSdN?m?,5,5.81632950
L?AEB?oL?{PKBg,5,5.80314710
L?AEB?oL?{PKBW,5,5.81184060
L?AEB?oL?{PKBw,5,5.80188013
L?AEB?oL?{@ka[,5,5.80317488
L?AEBAou@w@wF_,5,5.83995409
L?AE@`gDmQF_]?,5,5.82015988
L?AE@`gDmQF_Z?,5,5.81599246
L?ABAaIs@oTGG[,5,5.80903034
L?ABAaIs?w@wTG,5,5.81965492
L?AB?qQTDOGk]?,5,5.81550688
L?AB?qQTDOGkN?,5,5.80107284
L?AB?qQTBOV?PW,5,5.82747804
L?AB?qQTBOCku?,5,5.84416585
L?AB?qQTBOCku@,5,5.81423359
L?AB?qQT@WZ?HX,5,5.80734598
L?`@CbOM@WGW@w,5,5.81657249
L?`@CbOM@W?{Os,5,5.82553002
L?`@CbOM@W?{Oq,5,5.81420979
L?`@CbOM@W?{OU,5,5.82281090
L?`@CbOM@W?{Ou,5,5.82037937
L?`@CbOWPW@oDc,5,5.81536922
L?`@CbOWPW@sDc,5,5.80617512
L?`@CbOWOk@qJG,5,5.81319361
L?`@CbOWOk@qJW,5,5.80885666
L?`@CbOWO[DgDc,5,5.81697789
L?`@CbOWO[Dc`c,5,5.80192716
L?`@CbOWO[BQJW,5,5.80574692
L?`@CbOWO[AqJG,5,5.82801526
L?`@CbOWO[AqHW,5,5.81788226
L?`@CbOWO[AqJW,5,5.82512453
