g6,alpha,theta_ub
L?AAD@OM@[M_Bw,5,5.81257737
L?AAD@OM@[J_ig,5,5.82679099
L?AAD@OM@[J_Jg,5,5.80784396
L?AAD@OM@[UOBw,5,5.81877492
L?AAD@OM@[TOVO,5,5.80834538
L?AAD@OM@[TOBw,5,5.80037942
L?AAD@OM@[Bgig,5,5.80540576
L?AAD@OM@[@wi_,5,5.80227733
L?AAD@OM@[@wm_,5,5.80074246
L?AAD@OM@[DS^?,5,5.80371841
L?AAD@OM@[DSVO,5,5.81631633
L?AAD@OM@[Cs^?,5,5.81240738
L?AAD@OM@[CsVO,5,5.82156176
L?AAD@OM@[@sZ?,5,5.80279456
L?AAD@OM@[@s^?,5,5.81135458
L?AAD@OM@[@km_,5,5.81435422
L?AAD@OMAqTCBW,5,5.83851850
L?AAD@OMAYUON_,5,5.80773987
L?AAD@OM?yTON_,5,5.81569418
L?AAD@OM?yTCBW,5,5.81069036
L?AAD@OM?yTCAw,5,5.80816001
L?AAD@OM?mTCL_,5,5.80263564
L?AAD@OM?ZM_iG,5,5.81124075
L?AAD@OM?ZUOJg,5,5.80976252
L?AAD@OM?ZTCVO,5,5.80913372
L?AADBOVBoBgBw,5,5.80921995
L?AADBOVAiDc}?,5,5.81825307
L?AADBOV?]Bo}?,5,5.80560542
L?AAD?omBWBgRW,5,5.80653975
L?AAD?omBW@kVO,5,5.80601712
L?AAD?om@wBgRW,5,5.80375858
L?AAD?om@wHKVO,5,5.80705349
L?AAD?om@w@kTO,5,5.80455439
L?AAD?om@w@kVO,5,5.81364516
L?AAD?omEPJ_RW,5,5.81811550
L?AAD?omEPJGVO,5,5.80019048
L?AAD?omEPIgVO,5,5.80352045
L?AAD?omEPHgVO,5,5.80598124
L?AADAoYAWBOFO,5,5.82009914
L?AADAoYAWBOEo,5,5.81936453
L?AADAoYAWBODo,5,5.80878279
L?AADAoYAWBOBo,5,5.85615625
L?AADAoYAWBOFo,5,5.80067866
L?AADAoYAWBOBg,5,5.82247705
L?AADAoYAWBOAw,5,5.81472724
L?AADAoYAWBOBw,5,5.81965897
L?AADAoYAWBOCs,5,5.81033780
L?AADAoYAWBOCq,5,5.80351036
L?AADAoYAWAoFO,5,5.82730402
L?AADAoYAW@oFO,5,5.80496465
L?AADAoYAWBGEo,5,5.81650056
L?AADAoYAWBGBo,5,5.81234273
L?AADAoYAWBGCs,5,5.84275931
L?AADAoYAWBGCq,5,5.83536495
L?AADAoYAWBGCU,5,5.87353263
L?AADAoYAWBGCu,5,5.82616717
L?AADAoYAWBgBo,5,5.81798777
L?AADAoYAWBgBw,5,5.80313748
L?AADAoYAWBgCU,5,5.85698501
L?AADAoYAWBgCu,5,5.81157756
L?AADAoY?w@oRO,5,5.82005145
L?AADAoY?w@oVO,5,5.80422934
L?AADAoY?wBoRO,5,5.81029093
L?AADAoY?wJGBw,5,5.80377554
L?AADAoY?wIgi_,5,5.81870565
L?AADAoY?wIgm_,5,5.80126728
L?AADAoY?wHgi_,5,5.81569064
L?AADAoY?wHgm_,5,5.82865987
L?AADAoY?wHgBg,5,5.80161944
L?AADAoY?wHgAw,5,5.80694051
L?AADAoY?wHgBw,5,5.81511459
L?AADAoY?wBgM_,5,5.80837788
L?AADAoY?wAwL_,5,5.81269806
L?AADAoY?wAwN_,5,5.81838642
L?AADAoY?wAwRO,5,5.80837557
L?AADAoY?wAwRG,5,5.80848142
L?AADAoY?w@wM_,5,5.83805206
L?AADAoY?w@wJ_,5,5.81971133
L?AADAoY?w@wN_,5,5.82266233
L?AADAoY?w@wRO,5,5.81846340
L?AADAoY?w@wVO,5,5.82061430
L?AADAoY?wHcm_,5,5.80042743
L?AADAoY?wHcCs,5,5.82532006
L?AADAoY?wAYRH,5,5.80973455
L?AADAoY?sJ_RO,5,5.82640763
L?AADAoY?sJ_RG,5,5.80242374
L?AADAoY?sJGCs,5,5.81335371
L?AADAoY?sHgN?,5,5.81201514
L?AADAoY?sHg^?,5,5.80147378
L?AADAoY?sHgEo,5,5.80093138
L?AADAoY?sBWQW,5,5.83333214
L?AADAoY?sAwN?,5,5.83094055
L?AADAoY?sAwL_,5,5.81218378
L?AADAoY?sAwJ_,5,5.80485050
L?AADAoY?sAwN_,5,5.81472626
L?AADAoY?s@wZ?,5,5.80224466
L?AADAoY?s@wN?,5,5.83629924
L?AADAoY?s@wJ_,5,5.81120065
L?AADAoY?s@wN_,5,5.81568403
L?AADAoY?sAYQW,5,5.81280144
L?AADAoY?kJ_FO,5,5.81945480
L?AADAoY?kIg\?,5,5.81453058
L?AADAoY?kBgN?,5,5.82152411
L?AADAoY?kBWM_,5,5.80008229
L?AADAoY?k@wM_,5,5.83244170
L?AADAoY?[J_RO,5,5.81170278
L?AADAoY?[J_FO,5,5.83614023
L?AADAoY?[J_Fo,5,5.81365361
L?AADAoY?[HgN?,5,5.80270578
L?AADAoY?[Hgi_,5,5.84591477
L?AADAoY?[BgN?,5,5.82741702
L?AADAoY?[Awe_,5,5.80015499
L?AADAoY?[Hcm_,5,5.82323507
L?AADAoY?{@we_,5,5.80282452
L?AADAoYAiJ_i_,5,5.82056981
L?AADAoYAYJ_m_,5,5.81314110
L?AADAoYAYJ_Bw,5,5.80490892
L?AADAoY?yJ_Aw,5,5.81724706
L?AADAoY?yJ_Bw,5,5.82126488
L?AADAoY?eJ_TO,5,5.80274216
L?AADAoY?eBoM_,5,5.81490990
L?AADAoY?eH`TO,5,5.80640355
L?AADAoY?UB_M_,5,5.81269389
L?AADAoY?UB_J_,5,5.81077458
L?AADAoY?UB_N_,5,5.80909700
L?AADAoY?UJ_RO,5,5.81585006
L?AADAoY?]J_RO,5,5.81908690
L?AADAoYAX@wi_,5,5.84876751
L?AADAoY?kig\?,5,5.82579367
L?AADAoY?im_RW,5,5.80726118
L?AADAoY?ihc^?,5,5.82851225
L?AADAoY?eig\?,5,5.83132553
L?AAD@oNBgBWBw,5,5.81131239
L?AAD@oNBg@[Fo,5,5.84473625
L?AAD@oDfOF_Fo,5,5.83720137
L?AAD@oDfOFOFo,5,5.81549352
L?AAD@oDfOIgk_,5,5.84020209
L?AAD@oDeo@wV?,5,5.81046721
L?AAD@oDdo@wN?,5,5.83727220
L?AAD@oDdo@we_,5,5.81071142
L?AAD@oDdo@wM_,5,5.83894348
L?AAD@oDaw\?Fo,5,5.82481225
L?AAD@oDdcL_TO,5,5.81960983
L?AAD@oDdcIgBg,5,5.84652219
L?AAD@oDdcIgBw,5,5.84234886
L?AAD@oDdcIgAN,5,5.82035897
L?AAD@oDdSIgk_,5,5.83487576
L?AAD@oDdSIgM_,5,5.80363652
L?AAD?w{DcJ_RQ,5,5.82498743
L?AAD?w{CsBoBs,5,5.81474955
L?AAD?wVDc^?RQ,5,5.80844205
L?AAD?wV@kHgk`,5,5.80303131
L?AAD?wV?{]?Bp,5,5.80701414
L?AAD?wVAiTO{?,5,5.80581074
L?AAD?wVAiTOy?,5,5.83214856
L?AAD?wVAiTOu?,5,5.83222273
L?AAD?wVAiTO}?,5,5.82140578
L?AAD?wVAiTON_,5,5.84209159
L?AAD?wV?m\?TO,5,5.82587805
L?AAD?wV?m\?FO,5,5.85361330
L?AAD?wV?m\?Bo,5,5.80660052
L?AAD?wV?m\?Fo,5,5.81305583
L?AAD?cSFODoRO,5,5.80062465
L?AAD?cSFODoak,5,5.81587371
L?AAD?cSFOHgJc,5,5.80468423
L?AAD?cSFO@qak,5,5.82642893
L?AAD?cSCcAw}?,5,5.81552602
L?AAD?cSCcAw^?,5,5.81892784
L?AAD?cSCcAwe_,5,5.80883072
L?AAD?cSCcAwm_,5,5.80253673
L?AAD?cSDcAw^?,5,5.80646470
L?AAD?cS?sUODo,5,5.80355542
L?AAFBOJBoFOBw,5,5.81416555
L?AAFBOJBoBoFo,5,5.80427500
L?AAFBOJBoBoHg,5,5.81013241
L?AAFBOJBoBoBw,5,5.82283052
L?AAFBOJBo@sN_,5,5.85896135
L?AAFBOJBo@{N_,5,5.80673595
L?AAFBOJ?sV?Bw,5,5.82153416
L?AA@aoLFOXGRW,5,5.80476465
L?AA@aoLFOHgqS,5,5.81191880
L?AA@aoLAX\?qS,5,5.81353220
L?AA@_gwBgBoBs,5,5.80185377
L?AA@_gwBgQSDk,5,5.83399991
L?AA@_gwAYPWBs,5,5.81888443
L?AA@agXE_BOAs,5,5.81798353
L?AA@agXE_BOas,5,5.80271800
L?AA@agXE_BOHa,5,5.80347137
L?AA@agXCcN?Dg,5,5.80563983
L?AA@agXCcHg]?,5,5.80196543
L?AA@agXCSAow@,5,5.80981050
L?AA@agX?s]?as,5,5.81299883
L?AA@agX?sN?As,5,5.81718204
L?AA@agX?sN?as,5,5.81988872
L?AA@agX?sF_as,5,5.81389057
L?AA@agX?sPW{?,5,5.81284800
L?AA@agX?sPW]?,5,5.82807783
L?AA@agX?sPWN?,5,5.82449072
L?AA@agX?sPWL_,5,5.80003180
L?AA@agX?sPI]?,5,5.80022388
L?AA@agX?sPIN?,5,5.80493954
L?AA@agX?kUOqA,5,5.81368845
L?AA@agX?kBowA,5,5.81236017
L?AA@agX?kXG]?,5,5.80901906
L?AA@agX?kQQ{?,5,5.85025035
L?AA@agX?kQQ]?,5,5.81968726
L?AA@agX?kQQwA,5,5.85264835
L?AA@agX?kBQwA,5,5.80106759
L?AA@agX?[\?as,5,5.80592123
L?AA@agX?[BOwA,5,5.80635832
L?AA@agX?[PWwA,5,5.83354021
L?AA@agX?[PQy?,5,5.80621811
L?AA@agX?[PQZ?,5,5.81659374
L?AA@agX?[PQwA,5,5.82762047
L?AA@agX?[PIZ?,5,5.81467757
L?AA@agX?l]?cc,5,5.83883560
L?AADb_k`sBsBw,5,5.80770233
L?AEB?cEF_EoAZ,5,5.80052210
L?AEB?cEF_DoAy,5,5.81294742
L?AEB?cEF_AweO,5,5.80213584
L?AEB?cEF_@weO,5,5.82759511
L?AEB?cEF_@wcW,5,5.82622337
L?AEB?cEF_@weW,5,5.80607755
L?AEB?cEDoEoaX,5,5.80163489
L?AEB?cEDoAwaW,5,5.80539191
L?AEB?sZF_BoBq,5,5.81204675
L?AEB?sZ@sAwy@,5,5.81231399
L?AEF@oM?{N_Bw,5,5.84776647
L?AE@b_MAw@wJ_,5,5.80076770
L?AE@b_MAw@wF_,5,5.82218242
L?AE@b_M?{J_Bw,5,5.81943222
L?AE@b_M?{N_Bw,5,5.81347350
L?AE@b_MEQFOAw,5,5.81971343
L?AE@`g]EQF_Di,5,5.81751877
L?AE@`HJ@LZ?m?,5,5.80469299
L?AE@`HJ?l\?\?,5,5.80980650
L?AE@`HJ?l\?^?,5,5.81052107
L?AE@`HJ?lV?y?,5,5.80034345
L?AE@`HJ?lN?y?,5,5.82806238
L?AB?qQPTO]?ZG,5,5.80411996
L?AB?qQPTOZ?ZG,5,5.80682923
L?AB?qQPTON?\?,5,5.82379147
L?AB?qQPTON?Z?,5,5.85336395
L?AB?qQPTON?RG,5,5.82413317
L?AB?qQPTON?JG,5,5.81314957
L?AB?qQPTON?ZG,5,5.82745989
L?AB?qQPTO^?ZG,5,5.81227857
L?AB?qQPTOM_N?,5,5.80543931
L?AB?qQPVOV?ZG,5,5.82502929
L?AB?qQPToL_y?,5,5.83839088
L?AB?qQPToL_u?,5,5.80188152
L?AB?qQPToL_]?,5,5.86200475
L?AB?qQPToL_}?,5,5.81075326
L?AB?qQPRoV?^?,5,5.80348248
L?AB?qQPRoV?RG,5,5.83949311
L?AB?qQPRoV?ZG,5,5.84053426
L?AB?qQPRoLcmC,5,5.82180501
L?AB?qQPQXN?mC,5,5.82214686
L?AB?qQPPXV?y?,5,5.81753941
L?AB?qQPPXV?]?,5,5.83171276
L?AB?qQPPXV?N?,5,5.80117729
L?AB?qQPPXN?u?,5,5.80498606
L?AB?qQPPXN?mC,5,5.80821641
L?AB?qQP]oN?ZG,5,5.80947295
L?AB?qQP\o\?ZG,5,5.83531509
L?AB?qQP\oL_{?,5,5.80940994
L?AB?qQP\oL_y?,5,5.85324991
L?AB?qQP\oL_u?,5,5.81762085
L?AB?qQP\oL_]?,5,5.88247693
L?AB?qQP\oL_}?,5,5.81681739
