g6,alpha,theta_ub
L?AAD@oK_YJ_}?,5,5.80576144
L?AAD@oK_YJ_m_,5,5.80084361
L?AAD@oKaYJ_m_,5,5.80110254
L?AAD@oBpwBo}?,5,5.84552817
L?AAD@oBoyJ_}?,5,5.81642628
L?AAD@oBoyF_}?,5,5.81444898
L?AAD?Ws@gDOTO,5,5.80008100
L?AAD?Ws@gCoTO,5,5.86758432
L?AAD?Ws@gCoVO,5,5.82895997
L?AAD?Ws@gCoAU,5,5.81067722
L?AAD?Ws@gCoAT,5,5.81278332
L?AAD?Ws@gIgHk,5,5.85018864
L?AAD?Ws@gHgHK,5,5.86274136
L?AAD?Ws@gBgHK,5,5.85526306
L?AAD?Ws@gBgHk,5,5.80669240
L?AAD?Ws@WUOBs,5,5.80007657
L?AAD?Ws@WDoRO,5,5.80283689
L?AAD?Ws@WIgIc,5,5.80496498
L?AAD?Ws@WIgHK,5,5.83647529
L?AAD?Ws@WHgHk,5,5.80657725
L?AAD?Ws@WBgHK,5,5.83710788
L?AAD?Ws@W@wk_,5,5.80605947
L?AAD?Ws@WKcVO,5,5.80861344
L?AAD?Ws@WCqVO,5,5.81466240
L?AAD?Ws@WCeVO,5,5.83696341
L?AAD?Ws?wDOHk,5,5.81662343
L?AAD?Ws?wDoHK,5,5.80275379
L?AAD?Ws?wDoHk,5,5.81413737
L?AAD?Ws@cM_Hc,5,5.80155295
L?AAD?Ws@cD_RO,5,5.80529247
L?AAD?Ws@cD_BQ,5,5.81167599
L?AAD?Ws@c@oTO,5,5.83169410
L?AAD?Ws@c@oRO,5,5.85278610
L?AAD?Ws@c@oVO,5,5.83504851
L?AAD?Ws@c@oHg,5,5.80504371
L?AAD?Ws@c@oHk,5,5.81369528
L?AAD?Ws@c@g^?,5,5.81532933
L?AAD?Ws@c@gHg,5,5.80301833
L?AAD?Ws@c@gHk,5,5.81104429
L?AAD?Ws@cHgAs,5,5.80935111
L?AAD?Ws@cHgBs,5,5.80337798
L?AAD?Ws@c@WV?,5,5.81555841
L?AAD?Ws@c@WTO,5,5.80584355
L?AAD?Ws@c@WVO,5,5.80383777
L?AAD?Ws@c@WHg,5,5.83222265
L?AAD?Ws@c@WHk,5,5.84031317
L?AAD?Ws@c@wRQ,5,5.80925341
L?AAD?Ws@cKcHc,5,5.80730683
L?AAD?Ws@cKcHk,5,5.82079952
L?AAD?Ws@cCsAs,5,5.80154018
L?AAD?WsDcDoBs,5,5.81318699
L?AAD?WsDcBoVO,5,5.80261404
L?AAD?WsDcBWRQ,5,5.80805561
L?AAD?WsDc@wRQ,5,5.80543278
L?AAD?WsDcKcHk,5,5.83209327
L?AAD?WsDc@YRQ,5,5.80972658
L?AAD?Ws@SM_Bc,5,5.81004982
L?AAD?Ws@SJ_JC,5,5.80117425
L?AAD?Ws@SJ_Hc,5,5.81480770
L?AAD?Ws@SJ_Bc,5,5.85641407
L?AAD?Ws@SJ_Jc,5,5.80637732
L?AAD?Ws@SJ_As,5,5.80986773
L?AAD?Ws@SJ_Bs,5,5.80911128
L?AAD?Ws@SF_DQ,5,5.81420903
L?AAD?Ws@SDoVO,5,5.80067968
L?AAD?Ws@SDoDQ,5,5.81087825
L?AAD?Ws@SBoVO,5,5.81843559
L?AAD?Ws@SBoTA,5,5.82240851
L?AAD?Ws@SBoTQ,5,5.81900855
L?AAD?Ws@SIgJ_,5,5.81997134
L?AAD?Ws@SIgN_,5,5.80070873
L?AAD?Ws@SIgEo,5,5.80306752
L?AAD?Ws@SIgHc,5,5.80244216
L?AAD?Ws@SIgBc,5,5.84951007
L?AAD?Ws@SIgAs,5,5.81678854
L?AAD?Ws@SIgBs,5,5.80724126
L?AAD?Ws@SHgBc,5,5.83067074
L?AAD?Ws@SBWHK,5,5.80786936
L?AAD?Ws@SBWHk,5,5.80510758
L?AAD?Ws@SBWTQ,5,5.80787992
L?AAD?Ws@S@wVO,5,5.80089721
L?AAD?Ws@S@wTA,5,5.80335811
L?AAD?Ws@S@wTQ,5,5.80868513
L?AAD?Ws@SCqDQ,5,5.81052882
L?AAD?Ws@S@q^?,5,5.80606819
L?AAD?Ws@S@qVO,5,5.82482077
L?AAD?Ws@S@qTQ,5,5.83484948
L?AAD?Ws@S@YTQ,5,5.82083395
L?AAD?Ws@S@yTQ,5,5.80052005
L?AAD?Ws@SI`As,5,5.83033702
L?AAD?Ws@SI`Bs,5,5.80147301
L?AAD?Ws@SI`At,5,5.80509422
L?AAD?Ws@SAhJc,5,5.80053634
L?AAD?WsDSBoTQ,5,5.80165001
L?AAD?WsDS@YTQ,5,5.81760821
L?AAD?Ws?sD_HK,5,5.80071104
L?AAD?Ws?sDoHk,5,5.80166726
L?AAD?WsCsHgBs,5,5.85884614
L?AAD?WsCs@yVO,5,5.82999724
L?AAD?Ws@KM_TO,5,5.81038318
L?AAD?Ws@KJ_Bc,5,5.81724505
L?AAD?Ws@KF_TO,5,5.80991596
L?AAD?Ws@KF_VO,5,5.80579835
L?AAD?Ws@KIgk_,5,5.80503485
L?AAD?Ws@KAwk_,5,5.80693673
L?AAD?Ws@K@wk_,5,5.80892526
L?AAD?Ws@KKcTO,5,5.80868202
L?AAD?Ws?kDOTO,5,5.83185044
L?AAD?Ws?kDOT@,5,5.81761710
L?AAD?Ws?kDOTP,5,5.81540917
L?AAD?Ws?kCoTO,5,5.83414320
L?AAD?Ws?kHgk_,5,5.82057783
L?AAD?Ws?kCsTO,5,5.80313624
L?AAD?Ws?[J_Ic,5,5.82635942
L?AAD?Ws?[J_Hc,5,5.82728823
L?AAD?Ws?[J_Jc,5,5.80153942
L?AAD?Ws?[UOVO,5,5.81093333
L?AAD?Ws?[UORP,5,5.82953835
L?AAD?Ws?[TOVO,5,5.81135674
L?AAD?Ws?[TOTP,5,5.82579238
L?AAD?Ws?[FOVO,5,5.82661865
L?AAD?Ws?[FOHK,5,5.81788317
L?AAD?Ws?[FOHk,5,5.81499471
L?AAD?Ws?[DoRO,5,5.80462949
L?AAD?Ws?[DoVO,5,5.80235917
L?AAD?Ws?[Igk_,5,5.81244873
L?AAD?Ws?[Igi_,5,5.83627213
L?AAD?Ws?[Igm_,5,5.80895723
L?AAD?Ws?[IgIc,5,5.82923324
L?AAD?Ws?[Hgk_,5,5.84053899
L?AAD?Ws?[Hgm_,5,5.81390113
L?AAD?Ws?[DQVO,5,5.80162707
L?AAD?Ws?[DQTP,5,5.81732803
L?AAD?Ws@[J_Bc,5,5.81375534
L?AAD?Ws@[@wm_,5,5.80976980
L?AAD?Ws?{FOVO,5,5.80817343
L?AAD?Ws?{Hgk_,5,5.81589355
L?AAD?WsAiBWia,5,5.81222916
L?AAD?WsAiKcHk,5,5.82270851
L?AAD?WsAYKc^?,5,5.84758247
L?AAD?Ws?yKc^?,5,5.80741442
L?AAD?Ws?eK_TO,5,5.80858225
L?AAD?Ws?eH_XI,5,5.81779632
L?AAD?Ws?eH_HE,5,5.81778553
L?AAD?Ws?eH_k`,5,5.81245753
L?AAD?Ws?eD_HE,5,5.80977846
L?AAD?Ws?eTOTP,5,5.81175426
L?AAD?Ws?eCck_,5,5.82525098
L?AAD?Ws?eKcTO,5,5.82602233
L?AAD?Ws?UJ_XI,5,5.80225803
L?AAD?Ws?UKcTO,5,5.81162910
L?AAD?Ws?UDQHM,5,5.80476588
L?AAD?WsBHL_VO,5,5.81869110
L?AAD?Ws@LIg\?,5,5.81908883
L?AAD?Ws@LIgXG,5,5.80972063
L?AAD?Ws?Ydom_,5,5.80604791
L?AAD?Ws?Ykc^?,5,5.80649146
L?AAD?Ws@Hm_VO,5,5.85632535
L?AAD?Ws@Hl_VO,5,5.84231291
L?AAD?Ws@Hf_VO,5,5.81071378
L?AAD?Ws@Hn_VO,5,5.80053300
L?AAD?Ws@Hig^?,5,5.83115146
L?AAD?Ws@Hhg^?,5,5.84203984
L?AAD?Ws@Hbg^?,5,5.81210462
L?AAD@WXF_@wFO,5,5.81723866
L?AAD@WX@cAYTO,5,5.83067579
L?AAD@WX?sM_cc,5,5.80682233
L?AAD@WM`wIgi`,5,5.81727962
L?AAD@WMdcHgN?,5,5.86186172
L?AAD@WMdcHg^?,5,5.83294431
L?AAD@WM_m\?F_,5,5.83846160
L?AADAw{@wBoBs,5,5.82095906
L?AADAw{@sBoBs,5,5.83887776
L?AADAw{@s@wFo,5,5.80386101
L?AADAw{?{@wM_,5,5.85569631
L?AADAw{?{@wN_,5,5.80658553
L?AA@b_TDcDoDg,5,5.83246086
L?AA@b_TEQF_BW,5,5.83723069
L?AA@b_TCUEogc,5,5.82706356
L?AA@bGk?UCsi_,5,5.80420910
L?AA@aHYF_ROCk,5,5.82851548
L?AA@aHY?s]?Ck,5,5.82079804
L?AA@aHY@KZ?\?,5,5.83032016
L?AA@aHY@KZ?N?,5,5.82172106
L?AA@aHY?k]?\?,5,5.80236875
L?AA@aHY?kZ?\?,5,5.82214518
L?AA@aHY?kV?\?,5,5.80634786
L?AA@aHY?kV?N?,5,5.80638857
L?AA@aHY?kV?M_,5,5.81185706
L?AA@aHY?kM_}?,5,5.81415913
L?AA@aHY?kF_}?,5,5.80961419
L?AA@aHYBHROm?,5,5.80455506
L?AA@aHYAhV?RO,5,5.82786538
L?AA@aHY@hZ?RO,5,5.80410035
L?AA@aHY@LZ?\?,5,5.83779659
L?AA@aHY@LM_uA,5,5.81224202
L?AADb_y@sBoEg,5,5.81170890
L?AADb_y@sBoFg,5,5.82895144
L?AADb_y@sBoDk,5,5.80423961
L?AADb_y@sBSFg,5,5.80374670
L?AADbGIfOEoLg,5,5.80913778
L?AADbGI_k\?Kg,5,5.83341998
L?AADbGI_k\?Hg,5,5.83432060
L?AADbGI_k\?Lg,5,5.83260364
L?AADbGI_kZ?LG,5,5.81223824
L?AADbGI_kZ?Kg,5,5.80783756
L?AADbGI_kZ?Hg,5,5.84604589
L?AADbGI_kZ?Lg,5,5.82407688
L?AADbGI_kN?Hg,5,5.80066017
L?AADbGI_kEciA,5,5.80899373
L?AADbGI`LZ?N_,5,5.83652018
L?AADbGI`LHgi_,5,5.80438666
L?AADbGI_l\?N_,5,5.80925911
L?AA@r_DfOM_Fg,5,5.80856265
L?AA@r_DfOBs^?,5,5.82420539
L?AA@r_DbW]?Fg,5,5.80742655
L?AA@r_DbWBoyC,5,5.83534255
L?AA@r_D_x]?m_,5,5.80506629
L?AA@r_D_x\?\?,5,5.80977185
L?AA@r_D_x\?Z?,5,5.83315958
L?AA@r_D_x\?V?,5,5.83603388
L?AA@r_D_x\?^?,5,5.82225124
L?AA@r_D_x\?k_,5,5.80444158
L?AA@r_D_x\?i_,5,5.82356306
L?AA@r_D_x\?e_,5,5.82066009
L?AA@r_D_x\?m_,5,5.81569877
L?AA@r_D_xL_yC,5,5.80677565
L?AA@r_D_xTOiC,5,5.81180382
L?AA@r_D_xXAV?,5,5.80570049
L?AA@r_D_x\A^?,5,5.80112370
L?AA@r_D_\]?\?,5,5.83909138
L?AA@r_D_\]?Z?,5,5.83486843
L?AA@r_D_\]?^?,5,5.84876546
L?AA@r_D_\\?Z?,5,5.82456534
L?AA@r_D_\\?^?,5,5.83419631
L?AA@qoX?[BowA,5,5.82629443
L?AE@poZF_@sF_,5,5.80848944
L?ABAaGE_]J_PK,5,5.82820678
L?ABAaGEdAmCm?,5,5.80720759
L?ABAaGEb@tG]?,5,5.82289812
L?ABAaGEb@tG}?,5,5.81741753
L?ABAaGE`B}?iO,5,5.81232015
L?ABAaGE`Bn?\?,5,5.80598797
L?ABAaGE`Bm_VA,5,5.80330597
L?ABAaGE`Bj_\G,5,5.81024848
L?ABAaQJ@JZ?]?,5,5.86063035
L?ABAaQJ@JZ?}?,5,5.80113165
L?ABAaQJ@JZ?V?,5,5.82641594
L?ABAaQJ@JN?uA,5,5.83323083
L?ABAaQJ?Z]?\?,5,5.80527810
L?ABAaQJ?Z\?{?,5,5.82183659
L?ABAaQJ?ZZ?y?,5,5.80907008
L?ABAaQJ?ZN?{?,5,5.84101499
L?ABAaQJ?ZN?u?,5,5.81799288
L?ABAaQJ?ZN?{A,5,5.80595170
L?ABEb_M?[J_FG,5,5.81411562
L?ABEb_M?[J_Dg,5,5.80147254
L?ABEb_M?[J_Fg,5,5.80164641
L?ABBb_V?\Bo}?,5,5.80438867
L?`@C`W[DH@iN?,5,5.81561576
