g6,alpha,theta_ub
L?AADBOXDcCsu@,5,5.81218752
L?AADBOXDcCseD,5,5.81778571
L?AADBOX?sV?As,5,5.80312010
L?AADBOX?sUOHg,5,5.84974174
L?AADBOX?sIgcc,5,5.81258518
L?AADBOX@KBOcc,5,5.82840393
L?AADBOX@K@Wi_,5,5.82619571
L?AADBOX@K@[i_,5,5.82706969
L?AADBOX?kN?cc,5,5.81682992
L?AAD@oIaoB_Bg,5,5.83387411
L?AAD@oIaoB_Aw,5,5.81805394
L?AAD@oIaoB_Bw,5,5.82015479
L?AAD@oIao@oTC,5,5.80079231
L?AAD@oIao@oSS,5,5.81913992
L?AAD@oIaoBoBg,5,5.80656510
L?AAD@oIao@[UO,5,5.81728490
L?AAD@oIao@[RO,5,5.80012117
L?AAD@oIagF_Bg,5,5.83251571
L?AAD@oIagF_Bw,5,5.81344142
L?AAD@oIagF_Ay,5,5.80138870
L?AAD@oIagUOAY,5,5.80644049
L?AAD@oIagFOBg,5,5.80340741
L?AAD@oIagHgm?,5,5.80734710
L?AAD@oIagBgm?,5,5.80929464
L?AAD@oIagBgAw,5,5.83616945
L?AAD@oIagBgBw,5,5.80633726
L?AAD@oIagBgAq,5,5.80368766
L?AAD@oIagAwy?,5,5.80911468
L?AAD@oIagAwm?,5,5.80796059
L?AAD@oIagAwk_,5,5.84655121
L?AAD@oIagAwAw,5,5.80020131
L?AAD@oIag@[M_,5,5.81813177
L?AAD@oIag@[L_,5,5.80069550
L?AAD@oIag@[RO,5,5.81587242
L?AAD@oIaWV?TS,5,5.80299139
L?AAD@oIaW@wy?,5,5.83726372
L?AAD@oIaW@s]?,5,5.82421282
L?AAD@oIaW@[y?,5,5.83325026
L?AAD@oIaW@[]?,5,5.81482098
L?AAD@oI_w\?Bg,5,5.80110072
L?AAD@oI_w\?TS,5,5.81317340
L?AAD@oI_wZ?Bg,5,5.80662174
L?AAD@oI_wV?Bw,5,5.82438750
L?AAD@oI_wN?Bg,5,5.82928500
L?AAD@oI_wN?Bw,5,5.81768720
L?AAD@oI_wM_Bg,5,5.81459844
L?AAD@oI_wM_Bw,5,5.80296978
L?AAD@oI_wJ_Bg,5,5.80574396
L?AAD@oI_wJ_Aw,5,5.80537157
L?AAD@oI_wIgy?,5,5.81267408
L?AAD@oI_wIgm?,5,5.84136927
L?AAD@oI_wIgk_,5,5.81477191
L?AAD@oI_wIgm_,5,5.83047066
L?AAD@oI_wIgBg,5,5.81603032
L?AAD@oI_wIgAw,5,5.81347141
L?AAD@oI_wIgBw,5,5.80202206
L?AAD@oI_wHgm?,5,5.80961904
L?AAD@oI_wHgk_,5,5.81997436
L?AAD@oI_wHgm_,5,5.81062571
L?AAD@oI_wBgm?,5,5.80609463
L?AAD@oI_w@s}?,5,5.81302619
L?AAD@oI_w@sSS,5,5.81181178
L?AAD@oI_w@km?,5,5.81656594
L?AAD@oI_w@[m?,5,5.81266799
L?AAD@oIawROTC,5,5.80122355
L?AAD@oIawIgm_,5,5.81744730
L?AAD@oIawHgm_,5,5.80061014
L?AAD@oI_iJ_y?,5,5.82323569
L?AAD@oI_iJ_m?,5,5.83365808
L?AAD@oI_iJ_m_,5,5.80691180
L?AAD@oIaiAwk_,5,5.80561059
L?AAD?wX?wQOAo,5,5.82215713
L?AAD?wX?wQODo,5,5.81022711
L?AAD?wX?wQOBo,5,5.80435441
L?AAD?wX?wQOAs,5,5.80294437
L?AAD?wXCcEoRA,5,5.80098229
L?AAD?wXCcBWN?,5,5.80089898
L?AAD?wXCcAw{?,5,5.80124594
L?AAD?wXCcAw\?,5,5.83170261
L?AAD?wXCcAwL_,5,5.81229753
L?AAD?wX?sM_Cs,5,5.82139381
L?AAD?wX?sM_Es,5,5.80298322
L?AAD?wX?sIgCs,5,5.80172598
L?AAD?wX?sAwy?,5,5.81264592
L?AAD?wX?sAY]?,5,5.80979642
L?AAD?wX?sAY^?,5,5.80382605
L?AAD?wX?sAYZ@,5,5.80221722
L?AAD?wX?k@w{?,5,5.80341424
L?AAD?wX?kQQ{?,5,5.82955583
L?AAD?wX?kQQ\?,5,5.82481476
L?AAD?wXCcawL_,5,5.81164886
L?AAD?wX?q}?VO,5,5.80293814
L?AAD?wX?qz?TO,5,5.81784238
L?AAD?wX?qig}?,5,5.80418403
L?AAD?wX?e|?ec,5,5.81302332
L?AAD?wX?el_Fo,5,5.81636044
L?AAD?wX?erOy?,5,5.81630978
L?AAD?wX?eeoTO,5,5.80334385
L?AADAw]BgIgi`,5,5.81978166
L?AAD?s]F_@wFo,5,5.81587704
L?AAFBOm@wDoBw,5,5.81405319
L?AAFBOm@[FOJg,5,5.80041982
L?AAFBOm@[FOBw,5,5.83064503
L?AAFBOm@[BoBo,5,5.83100979
L?AAFBOm?]F_N_,5,5.81621220
L?AAFBOm?]FON_,5,5.82408234
L?AAFBOm?]FOFo,5,5.80735221
L?AA@aHRTSDoHg,5,5.80375969
L?AA@aHRRH]?}?,5,5.80248818
L?AA@aHRRHZ?^?,5,5.80153342
L?AADbGX@WBOcc,5,5.80281668
L?AADbGX@cAsy?,5,5.80225195
L?AAD`KNBWROci,5,5.80038380
L?AAD`KNBWQSm_,5,5.86006545
L?AA@qoRDCj_L_,5,5.84025944
L?AA@qoRDCj_N_,5,5.83754859
L?AEB?o]AwBgBw,5,5.80167863
L?AEB?o]Aw@kFO,5,5.80041752
L?AEB?o]@wBgBw,5,5.80544522
L?AEB?o]@w@[Fo,5,5.81067250
L?AEB?WVF_DoBo,5,5.81009250
L?AEBAw{@w@wFo,5,5.81354082
L?AEB?c{Aw@wN_,5,5.80638169
L?AEB?c{@kQK}?,5,5.81371568
L?AEB?c{@kQKFo,5,5.82415666
L?AEB?c{@kQKqI,5,5.80237660
L?AEB?c{@kQKaY,5,5.80205319
L?AEB?c{@kQKA],5,5.80658393
L?AEB?c{@kBKcW,5,5.82635410
L?AEB?s]F_@wF_,5,5.87742196
L?AEB?s]F_@wN_,5,5.81514417
L?AEB?s]F_@wFo,5,5.81654876
L?AEB?s]Do@wF_,5,5.80126444
L?AEB?s]?mFoyA,5,5.82276288
L?AEF@oV?{@{^?,5,5.80090766
L?AEF@oV?]Bo}?,5,5.84169739
L?AE@`gJBo@wcL,5,5.80897097
L?AE@`gJBgXGDh,5,5.81546059
L?AE@`gJ?lN_qQ,5,5.80321413
L?AE@`gJ?lXG\?,5,5.80795181
L?AE@`gJ?lXG^?,5,5.80342498
L?ABA_gaOwV?PL,5,5.80236942
L?ABA_gaO]L_PK,5,5.83016680
L?ABA_gaQ`rO}?,5,5.80922032
L?ABA_gaQHv?^?,5,5.82464537
L?ABA_gaQHf_mA,5,5.80276442
L?ABAagF?lN?gU,5,5.83038306
L?AB?qQUAWCgy?,5,5.80955563
L?AB?qQUAWCg}?,5,5.80787758
L?AB?qQUAWCky?,5,5.82003145
L?AB?qQUAWCkm?,5,5.81860401
L?AB?qQUAWCk}?,5,5.81191340
L?AB?qQU@W\?HK,5,5.80269714
L?AB?qQU@WGk{?,5,5.80473379
L?AB?qQU@WGky?,5,5.81283737
L?AB?qQU@WGk}?,5,5.82152039
L?AB?qQU@WGkm@,5,5.81208077
L?AB?qQU@WCk{?,5,5.82276480
L?AB?qQU@WCky?,5,5.83396048
L?AB?qQU@WCkm?,5,5.83242089
L?AB?qQU@WCk}?,5,5.83293401
L?AB?qQU@I\?Z?,5,5.83369395
L?AB?qQU@I\?JG,5,5.80901102
L?AB?qQU@I\?ZG,5,5.81448558
L?AB?qQU@IL_{?,5,5.81688358
L?AB?qQU@IL_m?,5,5.83572784
L?AB?qQU@IL_}?,5,5.82853219
L?AB?qQU@IDc}?,5,5.80365454
L?AB?qQU@ILc}?,5,5.80548397
